@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
0.7,1.52,2.37,?,0.86,1.68,3.2,2.86,?,2.58
0.77,1.04,?,0.38,1.62,?,3.17,?,2.59,3.18
?,1.84,?,?,?,1.26,?,2.93,?,3.28
?,1.0,0.21,?,0.74,1.64,3.18,?,?,?
0.77,1.16,2.19,?,1.42,?,?,2.82,1.22,2.82
0.93,?,0.22,?,?,3.13,3.18,?,?,2.66
0.45,1.64,0.14,0.42,?,1.26,?,?,?,?
?,0.28,?,?,0.96,1.96,?,?,?,?
1.02,1.32,0.4,0.59,?,2.93,3.18,2.8,?,2.66
?,1.12,?,0.49,0.64,?,3.17,?,1.41,3.34
1.41,?,1.79,?,1.1,2.22,?,?,?,?
?,1.16,?,?,0.74,1.4,?,3.13,?,?
?,1.28,0.14,0.39,1.06,1.52,?,2.94,?,?
?,1.32,?,0.67,0.82,?,3.18,?,1.25,2.4
0.9,1.96,?,0.51,1.28,?,3.18,?,1.76,2.94
1.34,?,?,0.25,0.9,?,3.17,2.86,1.22,?
?,?,?,0.42,0.88,?,3.17,2.78,1.15,?
?,1.28,1.09,0.54,?,?,3.18,2.87,?,3.04
?,?,0.35,?,?,1.88,3.18,2.85,1.82,2.66
?,1.52,0.14,?,0.96,1.14,3.17,2.49,1.76,3.2
0.96,2.96,0.74,?,?,2.12,3.18,2.86,?,2.64
?,?,?,?,0.5,?,?,2.66,1.66,2.4
1.18,1.48,?,?,?,2.89,3.18,?,1.6,?
0.9,?,?,?,0.82,1.56,3.2,2.9,?,?
0.7,?,?,?,0.78,1.34,3.18,2.74,?,?
?,?,?,?,?,1.02,3.18,?,1.66,3.12
?,?,?,0.95,0.72,?,3.19,2.66,?,2.46
?,1.6,0.18,?,?,0.8,?,2.57,1.6,?
0.7,1.4,0.88,?,0.98,?,?,2.74,1.6,?
1.02,1.68,0.21,?,?,?,?,?,1.54,2.56
0.77,1.64,2.85,?,1.04,1.94,3.2,2.95,?,2.32
0.48,?,0.18,0.55,?,1.3,?,?,?,2.46
0.51,1.76,?,0.49,?,1.46,3.18,?,2.4,?
?,?,0.29,?,?,?,3.18,2.87,?,3.04
1.09,0.72,1.02,?,?,?,3.19,3.04,?,2.46
1.02,?,?,0.35,0.7,1.6,3.18,?,2.34,3.34
?,1.08,?,?,0.82,1.22,?,2.67,?,?
0.54,1.36,1.02,0.48,?,?,3.18,2.66,1.28,2.88
1.12,?,?,0.37,?,1.5,3.18,?,?,?
?,?,?,0.55,0.94,2.38,?,2.71,1.5,2.38
1.22,0.72,1.18,1.09,?,2.6,3.19,3.14,2.27,2.46
0.67,2.88,0.26,1.91,?,1.6,3.18,?,1.63,?
?,?,1.47,?,0.98,1.62,3.18,?,1.09,?
?,0.6,1.6,0.42,1.02,?,?,2.91,?,2.5
?,1.68,0.3,?,0.26,1.16,3.18,?,?,3.14
0.77,?,2.85,?,1.04,1.94,3.2,2.95,1.25,2.32
?,1.2,1.07,?,?,2.04,?,?,?,?
?,1.4,1.1,?,1.2,1.54,?,?,?,2.94
0.83,1.36,0.21,0.53,0.16,?,?,?,?,?
?,1.24,?,?,?,2.24,?,2.93,1.82,?
?,?,0.29,0.29,0.86,1.36,3.17,2.97,1.89,?
0.7,1.52,1.65,?,?,1.32,?,2.78,1.5,2.66
?,1.08,0.74,0.91,?,?,3.18,2.87,1.25,2.96
0.7,1.8,3.62,?,1.46,1.62,3.19,?,?,3.42
0.77,?,1.63,0.8,1.18,2.38,3.19,?,1.47,2.38
0.77,1.28,?,?,?,?,3.18,3.13,1.31,2.78
?,1.08,0.27,0.27,0.34,?,?,?,1.63,?
?,?,?,?,0.7,?,3.18,?,1.82,?
?,?,?,0.64,0.94,2.38,3.19,?,?,2.72
1.18,?,0.19,0.32,0.34,1.08,3.17,2.99,?,3.12
?,?,0.83,0.54,?,2.02,?,?,1.5,2.74
0.9,1.36,?,0.55,0.86,1.48,?,?,?,2.94
?,1.44,?,0.45,0.98,1.74,3.2,2.87,?,2.34
0.83,1.36,2.3,?,?,?,?,2.73,1.7,2.42
0.77,?,1.7,0.51,1.36,2.04,3.19,?,?,2.34
?,1.2,0.14,0.51,?,1.46,3.18,2.62,1.25,?
?,1.32,?,0.57,0.74,?,?,2.81,1.38,2.4
0.83,?,?,0.5,?,1.7,3.18,?,2.05,?
?,1.6,?,0.45,?,2.16,3.18,2.8,1.09,?
0.83,?,?,?,1.38,2.24,3.2,?,1.41,?
?,1.2,1.33,?,0.98,1.5,3.18,2.66,?,3.28
0.67,1.12,0.43,0.39,0.62,1.48,3.18,2.98,2.05,2.72
0.61,1.16,?,?,0.78,1.22,3.17,2.86,?,3.02
?,1.08,?,0.42,0.5,1.4,3.18,?,1.18,2.8
?,0.96,?,0.43,0.74,?,?,2.98,1.92,2.78
0.9,1.64,1.12,?,1.58,2.58,3.18,?,1.54,?
?,1.52,1.26,?,1.44,?,3.18,2.82,?,2.42
0.74,1.2,1.14,?,1.68,3.14,3.18,2.72,?,?
1.22,1.0,1.57,?,0.74,2.54,3.19,?,1.95,2.46
?,1.96,0.72,?,0.72,1.78,?,?,1.34,2.82
?,?,?,?,?,?,3.2,?,1.47,?
0.64,?,?,0.47,0.94,?,3.18,?,1.57,?
0.67,1.48,?,?,?,1.84,?,?,?,3.04
?,0.88,?,0.49,?,2.06,3.18,?,?,2.72
1.15,1.48,?,?,1.04,?,?,2.74,?,?
?,1.28,0.24,0.57,0.46,?,?,?,1.86,2.54
?,2.12,?,?,1.1,?,3.18,?,?,2.78
?,1.72,1.42,0.95,1.34,?,?,?,?,2.4
0.64,1.28,0.8,0.18,?,1.34,3.18,?,1.25,?
?,0.96,2.57,?,?,1.96,?,?,?,?
?,?,1.26,?,0.94,2.56,?,?,?,2.54
1.87,0.8,1.66,0.98,0.46,1.26,3.19,2.78,?,2.5
?,0.84,?,1.12,0.34,?,?,2.7,?,2.48
0.61,1.08,2.22,0.65,1.2,2.06,3.19,2.62,1.31,2.34
0.86,1.8,?,0.57,1.38,2.62,?,2.82,?,2.54
1.34,?,?,0.34,?,?,3.17,?,1.02,?
?,1.44,?,0.4,0.8,1.28,3.18,2.8,?,?
?,?,?,0.62,0.54,2.4,3.18,3.18,1.82,?
0.58,1.24,?,0.61,?,?,?,?,1.7,2.38
?,?,?,0.41,?,2.0,?,2.98,?,2.88
0.61,?,?,0.42,?,?,?,2.82,2.18,3.2
?,?,?,?,?,1.8,3.2,2.81,1.22,2.4
?,1.24,0.43,0.62,?,2.7,3.18,3.07,1.82,?
0.64,0.96,0.22,0.38,?,?,3.17,3.19,?,?
0.91,?,1.82,0.4,?,?,3.19,2.74,?,?
0.74,1.36,?,?,0.64,1.7,3.18,?,?,2.58
0.51,1.2,0.22,0.73,?,?,?,2.77,?,3.05
0.8,?,0.4,?,0.32,?,3.18,2.57,?,?
0.58,1.96,0.24,0.47,1.04,1.74,?,2.7,?,?
?,1.24,0.14,0.55,0.62,?,3.18,2.86,2.46,?
1.22,?,0.38,?,0.4,1.24,?,2.82,1.92,?
0.38,1.96,0.19,0.48,1.14,2.14,3.18,2.78,1.54,2.58
1.02,?,?,0.47,?,2.5,?,2.66,1.73,?
?,1.12,0.3,?,0.88,1.38,3.17,2.78,0.99,3.2
?,0.92,1.12,?,?,1.68,3.18,?,1.34,2.8
0.61,1.32,0.67,?,1.3,?,3.17,2.81,?,?
0.93,0.2,?,0.43,0.3,0.4,3.18,2.98,?,?
0.93,?,?,0.51,1.34,2.36,3.18,2.87,1.34,2.4
