@relation dataset

@attribute realvaluedinputfeature_1 real
@attribute realvaluedinputfeature_2 real
@attribute realvaluedinputfeature_3 real
@attribute realvaluedinputfeature_4 real
@attribute realvaluedinputfeature_5 real
@attribute realvaluedinputfeature_6 real
@attribute realvaluedinputfeature_7 real
@attribute realvaluedinputfeature_8 real
@attribute realvaluedinputfeature_9 real
@attribute realvaluedinputfeature_10 real
@attribute realvaluedinputfeature_11 real
@attribute realvaluedinputfeature_12 real
@attribute realvaluedinputfeature_13 real
@attribute realvaluedinputfeature_14 real
@attribute realvaluedinputfeature_15 real
@attribute realvaluedinputfeature_16 real
@attribute realvaluedinputfeature_17 real
@attribute realvaluedinputfeature_18 real
@attribute realvaluedinputfeature_19 real
@attribute realvaluedinputfeature_20 real
@attribute realvaluedinputfeature_21 real
@attribute realvaluedinputfeature_22 real
@attribute realvaluedinputfeature_23 real
@attribute realvaluedinputfeature_24 real
@attribute realvaluedinputfeature_25 real
@attribute realvaluedinputfeature_26 real
@attribute realvaluedinputfeature_27 real
@attribute realvaluedinputfeature_28 real
@attribute realvaluedinputfeature_29 real
@attribute realvaluedinputfeature_30 real


@data
17.35,?,111.0,933.1,0.08662,?,0.02891,0.02837,?,?,0.4007,1.317,2.577,44.41,0.005726,?,0.01246,?,?,?,19.85,31.47,?,1218.0,0.124,?,?,?,0.2452,?
17.29,22.13,?,947.8,0.08999,0.1273,?,0.07507,?,?,0.8348,?,6.146,90.94,?,?,?,0.02149,0.02747,?,20.39,?,137.9,1295.0,0.1134,0.2867,0.2298,0.1528,?,0.07484
15.61,19.38,100.0,?,?,0.05616,0.04209,0.02847,0.1547,?,?,?,?,?,?,0.009105,?,0.005174,0.01013,?,17.91,31.67,?,988.6,?,?,?,0.08568,0.2683,0.06829
17.19,22.07,?,928.3,?,?,?,0.06527,0.1867,?,0.4203,?,2.819,?,0.004493,?,?,0.009875,?,0.001575,?,29.33,?,1436.0,?,?,?,0.1984,?,?
?,?,?,1419.0,?,0.1143,0.1367,0.08646,?,0.05674,1.172,1.617,?,?,?,?,?,0.00928,?,0.002299,32.49,47.16,?,?,0.1401,0.2644,?,0.1659,0.2868,0.08218
?,18.95,69.28,?,?,0.1147,0.06387,0.02642,?,?,?,?,?,?,0.00747,0.03581,0.03354,?,0.03504,?,11.88,?,?,424.8,?,?,?,0.07926,?,?
?,21.84,87.16,561.0,?,0.08259,?,?,?,0.05859,?,?,2.591,?,?,0.02406,0.03099,?,?,0.003009,14.8,30.04,?,661.5,0.1005,0.173,0.1453,?,0.2446,?
12.87,?,82.38,?,?,0.06219,?,?,0.201,?,0.2345,?,1.546,?,?,0.02178,0.02589,0.00633,0.02593,0.002157,13.9,?,?,?,?,0.1808,?,0.0578,?,0.07062
?,?,?,344.9,?,0.1289,0.08448,?,?,0.06862,0.3198,1.489,?,?,?,?,0.07339,?,?,0.00761,?,?,76.51,410.4,0.1335,?,?,?,0.2605,?
?,?,?,632.6,0.06429,0.02675,?,0.00625,0.1508,0.05376,?,?,0.8439,?,0.003492,0.00371,0.004826,?,0.01536,0.001381,14.91,?,94.44,684.6,0.08567,?,0.03866,0.03333,0.2458,?
?,?,72.23,388.0,?,0.07608,0.03265,0.02755,0.1769,?,0.1904,?,1.164,13.17,?,?,?,?,?,0.002817,?,?,?,?,?,0.1507,0.1275,0.0875,?,?
?,?,147.3,1491.0,0.09401,?,0.2195,?,0.1721,?,1.167,1.352,?,156.8,?,?,0.06329,0.01561,?,0.004614,?,28.18,?,?,?,?,?,0.1841,0.2833,?
9.742,?,?,289.9,?,0.04689,?,0.01407,?,?,?,1.409,1.75,16.39,?,0.01067,?,0.009472,0.01798,0.004261,10.75,?,?,355.2,?,0.0937,0.04043,?,?,0.08175
17.93,24.48,115.2,998.9,?,?,0.05699,?,0.1538,0.0551,?,?,2.765,45.81,?,0.01169,0.01622,?,?,?,20.92,34.69,135.1,1320.0,0.1315,?,?,0.1136,?,0.07948
?,?,?,435.6,?,0.0721,?,?,0.2015,0.05875,?,?,?,?,?,?,?,?,0.02678,?,12.4,18.99,79.46,472.4,0.1359,?,?,?,?,?
?,14.16,?,?,?,?,0.001487,?,0.1954,?,0.2375,?,1.565,17.09,?,0.008998,?,0.003333,?,?,12.2,?,?,458.0,0.1259,0.07348,?,0.01111,?,?
18.81,?,?,?,0.08923,?,?,0.05843,0.155,?,0.3283,?,2.363,?,?,?,0.02623,0.01463,?,0.001676,?,24.3,?,1236.0,0.1243,0.116,0.221,?,?,0.05737
?,?,86.24,572.3,?,0.04052,?,0.01238,?,?,?,?,1.683,22.22,0.003741,?,?,?,0.01344,?,?,?,?,739.1,?,?,0.106,0.05185,0.2335,?
?,?,?,?,0.09516,0.07688,0.04479,?,0.211,?,?,0.9195,?,19.41,?,?,?,0.01043,0.01528,?,?,21.74,98.37,670.0,0.1185,0.1724,0.1456,0.09993,0.2955,0.06912
?,?,126.2,1138.0,0.102,?,?,0.09664,?,?,0.6361,?,4.321,69.65,?,0.02449,?,?,?,?,23.72,?,?,1724.0,0.1782,?,?,?,0.3258,0.0972
11.74,14.02,?,427.3,?,?,?,?,0.2101,0.06113,0.5619,1.268,?,37.83,?,?,0.01514,0.01846,?,0.002005,?,18.26,?,533.7,?,0.085,?,0.0829,0.3101,?
19.4,18.18,?,?,0.1037,0.1442,?,?,0.1893,?,?,0.9951,?,53.16,0.005654,?,?,0.01499,0.01623,?,23.79,28.65,152.4,1628.0,?,?,?,?,0.359,0.07787
16.24,18.77,?,?,0.1066,?,?,?,0.1876,0.06684,?,?,?,?,0.004563,0.03481,0.03872,?,?,?,18.55,25.09,?,?,0.1365,?,0.5026,0.1732,0.277,0.1063
12.89,15.7,84.08,?,0.07818,0.0958,0.1115,?,0.1432,?,?,1.389,2.347,23.29,0.006418,0.03961,?,0.01774,?,?,13.9,?,92.12,?,0.09926,0.2317,0.3344,?,0.1999,0.07127
?,?,79.83,489.0,0.08393,0.04216,0.00186,?,?,?,?,?,?,22.45,?,0.008008,0.00186,0.002924,?,?,?,?,85.56,564.1,?,0.06624,?,?,0.2505,?
11.94,?,?,?,?,0.1011,?,0.03791,0.1588,0.06766,0.2742,?,?,21.91,0.006719,?,0.04387,0.01633,?,?,13.24,?,?,?,?,?,0.2365,?,0.2465,?
12.89,13.12,81.89,515.9,0.06955,0.03729,0.0226,0.01171,0.1337,?,?,0.469,?,?,0.004731,0.01345,?,0.005905,0.01619,0.002081,?,?,87.4,?,0.09616,?,0.1186,?,?,?
?,?,?,?,?,0.1181,?,?,0.2595,?,0.4866,?,?,34.68,0.01574,?,?,0.03487,0.03418,?,?,22.33,78.27,?,?,?,?,?,0.2955,?
?,?,?,396.0,0.08713,?,0.02399,0.02173,?,?,0.2656,1.974,1.954,17.49,?,0.01395,0.01376,?,0.03416,?,?,?,79.29,459.3,?,?,?,0.06203,0.3267,0.06994
14.41,19.73,96.03,?,?,0.1676,?,0.06602,0.1714,0.07192,?,?,?,?,0.007762,?,0.0996,0.02771,?,0.02286,15.77,?,?,?,0.09983,0.2472,0.222,0.1021,?,?
14.96,?,?,687.3,?,0.09823,0.0594,?,?,?,0.2877,?,2.171,24.87,?,0.02115,?,?,?,?,?,?,?,809.8,?,0.303,?,0.1489,?,0.08472
12.95,?,?,513.7,?,0.07943,0.06155,0.0337,?,0.0647,?,0.7636,?,?,?,?,?,0.01132,?,?,?,19.93,?,?,0.1483,?,?,0.1056,0.338,0.09584
?,17.46,?,432.7,?,0.05642,0.02688,0.0228,0.1875,0.05715,?,?,1.234,?,?,0.015,?,0.008578,0.01792,0.001784,13.06,25.75,84.35,517.8,0.1369,0.1758,?,0.0914,?,0.07007
?,13.78,81.78,?,?,0.08393,?,0.01924,0.1638,0.061,0.1807,0.6931,1.34,13.38,0.006064,?,0.006564,0.007978,?,?,?,?,?,553.7,0.1298,0.1472,0.05233,0.06343,0.2369,?
?,13.27,?,582.7,0.09198,0.06221,?,0.01917,0.1592,0.05912,?,0.6946,?,?,0.004348,?,?,0.006829,?,0.001802,14.67,16.93,94.17,?,0.117,?,0.03732,?,?,0.06794
10.91,?,?,?,?,0.04721,?,0.01369,0.1449,0.06031,?,?,?,?,?,0.01221,0.01072,0.009393,?,?,?,?,?,?,0.09312,0.07506,?,0.03194,0.2143,0.06643
?,?,75.0,?,?,0.05914,0.02685,0.03515,?,?,0.645,2.105,?,49.11,0.005596,?,0.01272,0.01432,?,?,13.36,?,85.1,553.6,?,0.07974,?,?,?,0.06915
14.26,18.17,91.22,633.1,?,?,0.02475,0.01374,0.1635,0.05586,0.23,0.669,?,20.56,0.003169,0.01377,0.01079,0.005243,0.01103,?,16.22,25.26,?,?,0.09445,0.2167,?,?,0.2636,0.07676
?,?,66.85,?,?,0.06797,?,0.01875,?,0.06556,0.2868,1.143,2.289,20.56,0.01017,?,?,?,0.03464,0.001971,10.93,24.22,70.1,?,0.1143,0.08614,?,?,?,0.06777
19.53,18.9,129.5,1217.0,?,?,?,0.1062,?,?,?,?,?,?,0.006056,0.03203,?,0.01733,?,?,25.93,26.24,171.1,?,?,0.4116,0.6121,0.198,0.2968,?
?,19.89,80.43,471.3,?,?,?,?,?,?,0.3642,1.04,?,28.32,0.00653,?,0.04712,0.01403,?,0.004651,?,23.07,88.13,?,?,0.2158,?,?,?,?
20.09,23.86,134.7,1247.0,?,0.1838,0.2283,0.128,?,?,?,?,7.804,?,?,?,0.07649,0.01936,?,?,23.68,?,?,?,0.1347,?,0.4932,0.1923,0.3294,0.09469
?,?,66.86,?,0.1068,0.06678,?,?,0.1482,?,?,?,?,10.08,0.008875,?,0.01808,?,?,0.003317,?,24.54,70.76,?,0.1413,0.1044,0.08423,0.06528,?,0.07842
?,18.16,?,403.1,0.08853,0.07694,0.03344,?,?,0.06243,?,1.059,?,22.93,?,?,0.02221,?,?,0.003411,?,21.61,?,?,0.1144,?,0.1226,0.05509,0.2208,?
11.6,?,74.23,?,0.07474,?,?,0.01313,?,?,0.2512,1.786,1.961,?,0.006122,0.02337,0.01596,0.006998,?,0.002211,12.44,?,?,476.5,0.09545,?,0.07239,?,?,?
13.2,15.82,84.07,537.3,?,?,?,?,?,?,0.1903,0.5735,1.204,?,?,?,?,?,0.01344,0.002585,14.41,20.45,92.0,?,?,?,0.0112,0.025,?,?
9.0,14.4,?,?,0.07005,?,0.003681,0.003472,?,0.06833,?,?,1.144,?,0.007389,?,?,0.003472,?,?,?,20.07,60.9,285.5,0.09861,?,0.01472,?,?,0.07804
13.5,?,85.69,?,?,0.03614,?,0.004419,?,?,?,?,1.509,20.39,0.003338,?,?,0.003242,0.0148,?,14.97,?,?,698.7,?,?,?,?,0.2267,?
?,?,?,?,0.08352,0.03735,?,0.008829,0.1453,?,?,0.8285,?,?,0.004148,0.004711,0.002831,?,0.01422,?,14.73,17.4,?,?,?,0.05847,0.01824,0.03532,?,0.0658
?,19.11,?,?,0.08814,?,0.01583,?,?,?,?,1.43,?,?,?,0.00911,?,0.007638,?,?,?,26.55,?,?,0.1223,?,?,0.05741,?,0.06958
?,?,?,664.9,?,?,0.01447,?,0.1632,0.05255,0.316,?,?,?,?,0.006021,?,?,?,?,16.46,?,103.7,?,0.1011,0.07087,0.04746,0.05813,0.253,0.05695
12.76,?,?,?,0.08794,0.07948,?,?,?,?,0.3265,0.6594,?,?,?,0.02768,?,?,?,0.004392,14.19,?,?,?,?,0.2208,0.1769,0.08411,0.2564,0.08253
11.54,10.72,73.73,?,?,0.05969,?,?,?,?,?,?,?,?,0.004124,0.0134,?,0.004667,?,?,?,12.87,?,?,?,?,0.08324,?,?,0.07434
8.597,?,54.09,?,0.1074,0.05847,0.0,?,?,0.07359,0.3368,?,2.222,?,0.02075,?,?,0.0,?,0.00682,8.952,?,?,240.1,?,?,?,?,?,0.08116
?,16.85,79.19,481.6,?,0.03834,0.004473,0.006423,0.1215,0.05673,0.1716,?,1.047,12.69,0.004928,0.003012,?,?,0.01393,?,13.34,?,?,544.2,0.1104,?,0.01938,?,?,?
?,?,77.25,461.4,0.07734,?,0.01123,0.005051,0.1673,?,0.2113,?,?,15.82,?,0.005767,0.01123,0.005051,?,?,?,16.47,?,513.1,0.1001,?,0.04116,?,?,0.06037
?,?,?,1027.0,?,0.1117,?,?,?,?,?,?,?,48.9,?,0.01659,0.02408,?,0.01275,?,?,?,140.9,?,?,?,0.3853,0.1776,?,?
9.042,18.9,?,244.5,0.09968,0.1972,0.1975,0.04908,0.233,0.08743,0.4653,?,?,24.2,?,0.0659,?,0.02527,?,?,10.06,?,68.62,?,0.1221,0.3748,0.4609,?,?,0.1055
?,17.0,78.6,477.3,?,?,0.01342,?,?,0.05561,0.3778,2.2,2.487,31.16,0.007357,?,0.009959,0.0112,?,0.002961,12.9,20.21,81.76,515.9,0.08409,?,0.02237,?,?,?
10.25,?,66.52,?,0.1061,0.1111,0.06726,?,?,?,?,?,?,22.68,0.01049,0.04265,?,0.01544,?,?,?,?,71.53,390.4,0.1402,0.236,?,?,?,?
20.16,?,?,?,?,?,0.1155,0.07726,?,0.05096,?,0.6863,?,74.85,?,?,?,?,0.02193,0.001589,23.06,23.03,?,1657.0,?,?,0.2606,?,?,0.05933
12.86,?,82.82,504.8,?,?,0.038,0.034,0.1543,0.06476,0.2212,?,?,16.57,0.00591,?,0.01902,0.01011,?,?,?,?,?,599.5,0.1547,0.2231,0.1791,0.1155,?,?
20.34,?,135.9,1264.0,?,0.1875,?,0.1504,0.2569,0.0667,?,1.023,?,?,0.005485,0.02431,0.0319,0.01369,?,0.003345,?,31.86,171.1,1938.0,0.1592,?,?,?,0.5558,0.1024
12.2,15.21,?,?,?,0.06545,0.01994,0.01692,0.1638,?,?,0.8073,1.959,?,0.005403,0.01418,?,?,0.01333,?,?,?,?,?,?,0.1928,0.1167,0.05556,?,0.07961
12.67,?,81.25,?,?,?,?,?,0.1707,0.05984,0.21,?,?,?,0.006809,?,?,?,?,0.001784,13.71,?,88.7,?,?,0.1212,?,0.05602,0.2688,0.06888
14.11,12.88,?,616.5,?,0.05306,?,0.02733,0.1373,0.057,?,?,1.558,23.92,?,?,0.005717,?,0.01416,0.002476,15.53,?,?,749.9,0.1281,0.1109,0.05307,0.0589,?,0.07083
?,?,?,446.0,?,0.03892,0.001546,0.005592,0.1382,?,?,0.9097,1.466,?,?,0.006887,?,?,0.01466,0.001755,?,?,82.74,523.4,0.1013,?,?,?,0.2171,0.07037
16.27,?,106.9,?,0.1169,?,0.1478,0.08488,0.1948,?,0.4375,?,?,?,0.006697,0.02083,0.03248,0.01392,?,?,19.28,?,129.8,?,?,?,?,?,?,0.082
16.26,?,107.5,826.8,?,0.1283,?,?,0.1869,?,0.5706,?,?,?,?,0.03756,0.05839,0.01186,0.04022,0.006187,17.73,25.21,?,975.2,?,?,?,0.1047,0.2736,?
16.03,?,?,793.2,0.09491,?,0.1204,0.07041,?,?,?,?,2.629,33.27,0.005839,?,0.03715,0.01459,0.01467,?,18.76,21.98,?,?,0.1435,?,?,0.1981,0.3019,0.09124
?,19.35,?,?,?,?,0.07107,?,?,?,?,0.5664,?,?,?,?,?,?,?,?,?,21.95,99.21,?,?,?,0.3439,0.09858,?,0.09166
11.22,?,?,?,0.1054,0.06779,0.005006,?,?,?,0.2976,1.966,?,?,?,0.01104,0.003297,0.004967,0.04243,?,?,25.78,76.91,?,?,0.09669,?,?,0.3292,?
11.25,?,71.38,?,0.08306,0.04458,9.737E-4,?,0.1773,0.06081,0.2144,0.9961,?,15.07,0.005617,0.007124,?,0.002941,?,?,?,22.06,?,?,?,0.09794,?,?,?,?
?,?,77.88,?,0.08313,?,0.007756,0.008535,?,0.05945,0.184,1.532,?,?,0.007881,?,?,?,?,0.002222,13.35,?,84.53,?,?,?,?,?,0.2554,0.07207
?,21.0,111.8,?,?,0.1056,0.1508,?,?,?,0.8161,2.129,6.076,?,0.006455,?,0.04502,0.01744,?,?,20.99,?,?,1362.0,?,0.2053,0.392,?,0.2623,?
12.99,?,?,514.3,0.09462,0.09965,0.03738,0.02098,?,?,0.1814,?,0.9219,?,?,0.02305,0.03113,0.007315,?,?,13.72,?,87.38,576.0,0.1142,0.1975,0.145,0.0585,0.2432,0.1009
18.77,21.43,122.9,?,0.09116,0.1402,?,?,?,?,0.6422,1.53,4.369,88.25,0.007548,0.03897,0.03914,0.01816,?,0.004445,?,?,161.1,?,0.1498,?,0.4634,?,0.3679,?
10.05,?,64.41,?,0.1007,?,?,0.01775,0.189,?,0.2619,2.015,?,?,?,0.01449,0.0169,0.008043,0.021,0.002778,11.16,26.84,?,?,0.1402,0.1402,0.1055,?,0.2894,0.07664
?,?,155.1,1747.0,?,?,?,?,?,0.05506,?,?,?,?,?,0.01971,?,?,0.01479,0.003118,30.67,30.73,?,?,?,?,?,?,0.2593,?
?,?,?,?,?,?,0.08007,?,?,?,?,0.7706,?,32.14,?,?,0.0384,0.01243,0.01873,?,16.67,21.51,111.4,862.1,?,0.3371,?,?,?,?
9.606,?,?,280.5,?,?,0.08422,0.02292,?,0.07125,?,0.9429,1.429,?,?,?,0.05028,?,?,?,?,?,?,353.6,0.1233,0.3416,0.4341,?,?,0.09825
?,14.96,71.49,373.9,?,?,?,0.03341,0.1776,?,?,0.8225,1.355,10.8,?,?,0.02758,0.0101,?,?,11.92,19.9,79.76,440.0,0.1418,0.221,0.2299,?,?,?
19.68,21.68,129.9,?,?,?,0.1863,?,0.2082,0.05715,?,?,5.173,67.66,0.004756,0.03368,?,0.01806,?,0.003288,22.75,34.66,?,?,0.1218,0.3458,?,0.2255,0.4045,0.07918
11.71,15.45,75.03,?,?,0.07281,?,?,0.2009,?,0.3446,0.7395,2.355,24.53,0.009536,0.01097,0.01651,?,?,0.0031,13.06,?,?,?,0.146,0.1115,0.1087,0.07864,?,?
10.26,14.71,?,?,?,0.09159,0.03581,0.02037,?,?,0.338,?,2.394,19.33,?,?,0.02611,0.01296,?,?,?,?,?,?,0.136,0.1636,0.07162,0.04074,?,?
12.06,?,76.66,445.3,?,?,?,?,?,0.06048,0.243,1.152,1.559,?,0.00718,0.01096,?,?,0.01982,?,?,?,86.54,562.6,?,?,?,0.05093,0.288,0.08083
14.76,?,?,668.7,?,0.0778,0.04608,?,0.1521,0.05912,?,?,?,29.06,0.004732,0.01506,?,?,?,0.002783,?,17.93,?,?,0.122,0.2009,0.2151,0.1251,0.3109,0.08187
11.47,?,73.02,402.7,?,0.05886,?,0.02322,?,0.06372,0.1707,?,?,12.25,?,0.008548,?,?,?,0.003009,?,?,?,?,?,?,?,0.06548,?,?
?,?,?,?,0.1158,?,0.01171,0.01787,0.2459,?,0.361,?,2.455,26.65,0.0058,?,0.007816,0.01052,0.02734,0.003114,12.81,?,?,?,0.1293,?,0.03122,0.04766,0.3124,0.0759
?,17.07,?,421.0,?,?,?,0.01162,?,?,?,0.6724,2.225,26.03,0.006583,0.006991,?,0.006296,?,0.002668,?,19.74,?,542.5,?,0.06476,?,0.04262,?,0.06825
?,?,?,758.6,0.1243,?,?,?,?,0.07603,0.5204,?,3.477,?,?,?,?,0.02283,0.05543,?,?,?,119.4,915.3,0.155,?,?,0.2135,0.4245,?
?,17.46,?,2010.0,?,?,?,0.1913,0.1956,0.06121,0.9948,?,?,?,?,?,0.04266,0.01508,?,?,33.13,23.58,229.3,3234.0,?,?,?,?,?,0.08815
?,?,98.0,716.6,?,?,0.1235,0.06553,0.1647,?,?,?,?,?,?,0.02431,?,?,?,?,?,33.22,121.2,1050.0,0.166,0.2356,?,0.1526,?,0.09438
?,?,?,384.6,?,0.06064,?,?,0.169,0.06083,?,0.8092,3.33,28.84,?,0.03387,0.04505,0.01471,0.03102,?,12.12,15.82,79.62,?,?,?,?,0.03922,?,0.07018
?,19.07,81.92,?,0.0876,0.1038,0.103,0.04391,0.1533,?,0.3602,1.478,3.212,?,?,0.04235,?,0.01966,0.02639,?,13.37,?,89.02,547.4,?,?,0.2388,?,0.2121,0.07188
13.05,18.59,?,512.0,0.1082,0.1304,0.09603,?,0.2035,?,?,1.51,?,21.57,0.007807,0.03932,?,?,?,?,14.19,24.85,?,591.2,?,0.2658,?,0.1258,0.3113,0.08317
13.87,?,?,?,?,0.05492,0.01502,?,0.1424,?,0.2543,1.363,1.737,?,0.005638,0.007939,?,?,0.01544,?,?,25.58,?,694.4,?,?,?,?,0.2362,?
?,?,?,?,0.08293,0.07698,0.04721,0.02381,?,?,0.5381,1.2,4.277,?,0.01093,?,?,0.01506,0.02837,?,?,17.7,?,?,0.1015,?,0.09441,?,?,0.07431
9.436,?,59.82,278.6,?,?,?,?,?,0.06959,0.5079,?,?,30.48,?,?,?,0.006565,0.01942,0.002713,?,?,75.79,?,?,0.1049,0.1144,?,0.2454,0.08136
12.54,?,79.42,?,?,?,0.001194,?,?,0.05185,0.3511,?,?,?,?,?,7.929E-4,0.003617,?,0.001058,?,?,?,585.7,?,0.04327,0.003581,?,0.2233,0.05521
13.3,?,?,546.1,0.08582,?,?,0.02424,?,0.05696,0.2621,1.539,?,20.98,0.005498,?,?,?,?,0.001956,14.2,?,?,621.2,0.114,0.1667,0.1212,?,0.2637,0.06658
12.76,?,81.87,496.6,0.09676,0.07952,?,0.01781,0.1759,?,0.2213,1.285,1.535,?,0.005608,0.01646,0.01529,0.009997,?,0.002133,13.75,25.99,87.82,?,0.1298,?,0.1255,?,0.2744,0.07238
16.5,?,?,?,0.09686,0.08468,?,?,0.1495,?,?,1.439,2.344,?,0.007257,?,0.01832,0.01033,?,0.002001,?,?,?,?,?,?,0.1663,?,?,0.06469
13.4,16.95,?,552.4,0.07937,?,?,?,0.165,0.05701,0.1584,?,?,?,?,?,?,?,?,?,?,21.7,93.76,?,?,?,0.1364,0.06987,0.2741,?
?,21.78,?,?,?,0.1131,?,?,?,?,0.5781,0.9168,4.218,72.44,0.006208,?,0.02375,?,0.01445,?,?,?,161.2,?,0.1327,?,?,0.1765,?,0.06735
20.2,26.83,133.7,1234.0,?,0.1669,?,0.1265,?,0.0602,?,1.892,7.128,?,0.008439,?,0.05904,0.02536,0.0371,0.004286,24.19,?,160.0,?,0.1278,?,?,0.2152,?,?
12.21,?,?,458.4,?,0.07175,?,0.02027,?,0.05916,0.2527,?,1.874,18.57,0.005833,0.01388,?,0.007087,?,0.00196,?,24.04,93.85,?,?,?,0.2413,?,0.3218,0.0747
21.71,17.25,140.9,1546.0,0.09384,0.08562,0.1168,0.08465,0.1717,0.05054,?,1.051,7.733,?,?,0.01112,0.02096,0.01197,0.01263,0.001803,30.75,26.44,199.5,?,0.1363,0.1628,0.2861,?,?,0.06494
?,?,147.2,?,?,?,?,?,0.1824,?,?,?,?,130.2,0.003978,0.02821,0.03576,0.01471,0.01518,?,27.66,?,?,?,?,0.3885,0.4756,?,0.2741,?
?,23.29,?,?,0.09742,?,?,?,?,0.06218,?,1.022,?,45.5,?,0.03917,0.06072,0.01656,?,0.004085,?,?,?,?,0.1415,0.4665,0.7087,0.2248,0.4824,0.09614
?,?,97.65,?,?,0.06934,?,?,0.1721,0.05544,?,?,?,?,0.005012,0.01485,0.01551,0.009155,?,?,?,15.73,?,?,0.1126,0.1737,0.1362,0.08178,0.2487,0.06766
21.37,15.1,141.3,?,?,0.1515,?,?,0.1973,0.06183,?,?,2.407,?,?,?,?,?,?,0.004367,?,21.84,?,1535.0,0.1192,?,?,0.1966,?,0.08666
20.64,17.35,134.8,?,?,?,?,?,?,?,?,?,?,?,0.006211,?,?,?,0.01276,?,25.37,23.17,?,1946.0,0.1562,0.3055,?,?,0.2689,?
?,?,?,579.1,?,?,0.02556,0.02031,?,?,0.1705,?,?,14.0,0.00423,0.01587,?,0.006335,0.01943,?,?,?,99.16,?,0.1105,?,?,?,?,0.07701
?,16.07,?,?,0.0988,0.1438,0.06651,?,?,0.06572,?,0.489,1.349,?,0.00451,?,0.01951,?,?,0.003696,16.97,19.14,113.1,861.5,0.1235,?,?,0.1251,?,0.0896
?,?,?,338.3,0.09073,?,0.228,?,0.2188,0.0845,?,1.231,2.363,7.228,0.008499,0.07643,0.1535,0.02919,?,0.0122,?,?,?,351.9,0.1143,0.3619,?,?,?,?
?,?,85.89,?,?,?,0.01271,?,?,?,?,?,?,14.91,?,0.01203,0.007508,0.005179,?,0.001684,?,?,?,?,?,?,?,?,0.2694,?
13.66,?,?,?,?,0.07548,0.04249,0.02471,?,?,?,0.5417,1.101,?,0.005212,?,?,0.008356,?,?,14.54,?,97.96,?,0.1275,?,?,0.1054,?,0.09638
?,?,?,?,0.1216,?,?,?,0.2196,0.0795,?,1.027,?,?,0.007405,0.04549,0.04588,0.01339,?,?,?,32.82,?,?,0.2184,0.9379,?,?,?,0.1403
11.27,?,73.16,386.3,?,0.1111,?,0.0555,?,0.06914,?,0.9858,1.809,16.04,?,?,0.02101,?,0.02108,0.003721,12.84,20.53,?,?,0.161,0.2429,0.2247,0.1318,0.3343,?
11.04,?,70.67,372.7,0.07987,0.07079,0.03546,?,0.2003,0.06246,0.1642,1.031,1.281,11.68,0.005296,0.01903,?,?,?,?,12.09,20.83,?,447.1,?,0.1982,?,0.06754,?,0.07287
12.05,?,78.75,447.8,0.06935,?,?,0.02978,?,0.06659,0.1194,?,1.778,9.549,?,0.0456,?,?,?,?,?,28.71,?,?,0.08799,0.3214,0.2912,?,0.2191,0.09349
12.39,17.48,80.64,?,0.1042,?,?,?,?,0.06588,0.2608,0.873,?,?,0.006715,?,0.04757,0.01051,?,0.006884,?,?,?,?,0.1427,?,?,?,0.2819,0.1118
?,13.72,85.79,?,0.08363,?,?,0.02864,?,0.05594,0.1833,0.5308,1.592,?,0.004271,?,?,0.008468,?,0.002613,?,?,?,?,?,0.2685,?,0.09173,?,?
?,23.29,93.97,664.7,?,?,0.0839,?,0.1627,0.05416,?,1.627,?,?,0.008312,?,?,0.01576,?,?,?,?,102.2,758.2,?,0.1581,0.2675,0.1359,0.2477,0.06836
12.21,?,78.78,462.0,?,0.07823,0.06839,?,?,?,?,0.8309,?,?,0.004405,?,0.04344,0.01087,?,0.004622,?,?,87.65,?,?,?,?,?,0.2677,?
?,?,88.37,?,?,?,?,0.008507,?,0.05474,?,0.6218,?,23.12,?,0.01415,0.01988,0.007016,0.01647,?,?,19.97,?,745.3,?,0.1233,0.1091,?,0.2542,?
?,15.5,?,?,?,0.1114,0.1007,0.02757,?,?,0.3305,1.067,2.569,?,?,?,?,0.02047,?,?,?,18.93,79.73,450.0,0.1102,0.2809,0.3021,0.08272,?,?
19.55,?,?,?,?,0.1318,0.1856,0.1021,0.1989,0.05884,0.6107,?,?,?,0.01124,?,?,?,?,?,?,?,142.0,1313.0,?,0.2414,?,?,?,0.07602
?,12.22,?,?,0.09996,0.07542,0.01923,0.01968,0.18,0.06569,0.1911,0.5477,?,?,?,0.01365,?,?,0.01938,0.002371,11.38,?,73.23,?,0.1343,0.165,?,0.06696,0.2937,0.07722
8.734,?,?,?,?,0.07428,0.0,?,?,0.07098,0.5169,?,3.167,?,?,?,0.0,?,0.01865,?,10.17,?,64.01,317.0,0.146,0.131,?,?,0.2445,?
?,?,?,744.7,?,?,0.1891,0.09113,0.1929,0.06744,0.647,?,4.675,?,0.007269,0.02928,0.04972,?,0.01852,0.004232,21.2,29.41,142.1,1359.0,0.1681,?,?,?,0.3187,?
?,22.28,144.4,?,?,0.2087,?,?,0.2162,0.06606,?,?,?,80.99,0.005215,0.03726,?,0.01288,?,0.004028,26.23,28.74,172.0,?,0.1502,0.5717,0.7053,0.2422,?,?
12.1,?,?,?,?,0.09758,?,0.03326,0.1937,0.06161,?,?,1.869,?,?,0.01631,?,?,0.02015,0.001798,?,25.8,88.33,559.5,?,0.1773,0.1603,?,0.3049,?
