@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
0.58,1.56,?,0.54,1.2,2.1,?,2.97,2.46,2.42
?,1.2,1.46,0.58,0.66,?,3.18,2.88,?,3.02
0.9,?,?,0.54,1.12,1.48,?,2.75,1.44,2.38
0.58,?,1.28,0.58,0.42,1.74,?,2.91,1.41,2.32
0.7,?,?,0.57,1.18,1.84,3.2,2.94,1.18,2.34
?,1.08,2.48,0.57,0.66,1.8,?,?,1.38,?
0.58,1.52,1.3,0.56,?,?,3.18,2.94,1.73,2.62
0.83,1.36,1.02,0.57,0.96,?,3.18,2.83,?,?
0.64,?,0.16,?,0.98,2.06,3.17,2.74,1.38,3.18
1.47,0.96,1.84,?,1.5,2.28,3.18,2.74,1.79,2.62
0.7,0.96,0.78,?,0.8,?,?,2.7,1.47,2.3
0.67,1.36,?,?,?,1.34,?,2.66,?,2.5
?,1.36,1.82,0.57,?,?,?,2.86,1.57,?
?,1.24,0.75,0.43,0.08,1.7,3.18,2.58,2.3,3.22
0.48,1.12,?,0.58,?,1.98,3.19,2.63,1.25,?
0.93,1.76,0.58,2.29,2.0,2.42,3.18,2.69,1.31,?
0.74,?,?,?,?,?,3.18,?,1.95,2.74
?,?,0.19,?,0.64,1.68,3.18,2.74,?,2.9
0.86,1.12,0.13,0.27,0.78,?,3.17,2.67,1.12,3.3
1.01,?,0.42,0.38,0.26,0.92,3.17,2.78,1.89,2.88
?,0.88,2.66,0.5,1.04,1.46,3.19,?,1.54,2.4
1.02,1.44,2.38,0.47,1.26,2.54,3.19,2.74,0.99,?
1.09,1.2,?,0.65,0.9,2.38,3.18,2.8,1.41,2.78
1.02,1.56,0.53,1.3,0.64,1.86,3.18,2.74,1.44,2.46
0.67,1.12,0.22,0.53,0.7,0.88,3.18,3.05,1.54,2.96
0.64,?,0.75,0.47,1.06,1.98,3.18,2.81,?,2.72
0.7,1.96,?,0.33,0.82,1.7,?,3.03,?,?
0.83,1.12,1.5,?,0.34,1.62,3.18,?,?,3.22
?,?,1.78,?,0.66,1.58,3.18,2.8,1.09,?
0.64,1.24,0.16,0.35,?,0.98,3.17,2.88,?,3.02
0.64,1.2,0.24,0.35,0.56,0.76,3.17,?,?,2.94
0.96,?,1.6,0.48,0.88,2.26,?,2.87,?,?
0.83,?,0.26,?,0.96,1.46,3.17,2.64,1.38,3.18
0.9,?,0.74,0.62,0.58,?,3.18,2.85,1.47,?
0.77,1.52,2.04,?,0.22,0.98,3.18,2.75,1.82,3.44
0.61,1.52,?,0.22,0.58,1.1,3.17,?,1.15,3.34
?,1.04,0.22,?,?,?,3.18,?,2.3,?
?,?,1.5,?,1.26,?,3.19,?,1.54,?
0.99,?,0.48,0.61,1.22,?,3.18,?,2.43,2.66
?,0.92,?,0.65,1.44,2.22,3.18,?,?,2.66
?,1.96,?,0.53,1.46,?,3.18,2.74,1.66,2.86
?,1.44,0.56,0.34,0.82,1.8,3.17,2.79,1.22,3.26
1.18,?,?,0.65,1.44,?,3.18,2.87,?,2.66
0.58,1.64,?,0.45,?,1.72,3.19,2.91,?,2.74
0.58,?,?,0.56,1.02,?,3.18,?,1.47,2.74
1.09,?,2.62,0.58,0.54,1.94,?,2.72,1.73,?
?,?,1.94,0.56,0.82,1.98,3.19,?,1.57,?
0.64,1.56,?,0.5,0.8,?,3.18,?,1.41,2.88
0.7,?,2.37,0.62,0.86,1.68,?,2.86,1.6,2.58
?,1.04,0.27,0.38,?,1.78,?,2.83,2.59,3.18
1.09,1.84,?,?,0.56,1.26,?,?,1.98,3.28
0.51,?,0.21,0.39,?,1.64,?,?,1.76,3.04
?,1.16,?,0.4,1.42,1.78,3.18,2.82,1.22,2.82
?,0.64,0.22,?,3.26,3.13,?,2.8,?,2.66
?,1.64,?,?,?,1.26,3.18,2.89,1.38,?
1.89,0.28,?,0.51,0.96,1.96,?,?,1.82,2.58
?,?,0.4,0.59,?,2.93,?,2.8,1.92,2.66
?,1.12,?,0.49,0.64,1.3,?,?,1.41,?
1.41,0.96,1.79,0.35,?,2.22,3.18,2.78,1.38,3.02
0.48,1.16,0.8,0.66,0.74,?,3.18,3.13,?,2.72
0.8,?,0.14,0.39,1.06,?,?,2.94,1.86,2.88
0.48,1.32,?,?,0.82,1.58,?,?,1.25,?
0.9,1.96,1.23,?,1.28,?,?,?,?,2.94
1.34,1.36,0.38,0.25,0.9,1.3,3.17,?,1.22,3.42
?,1.16,?,0.42,?,1.7,?,2.78,1.15,?
?,?,1.09,0.54,1.26,2.58,?,?,1.25,3.04
0.67,1.28,0.35,0.42,0.74,1.88,?,?,?,?
?,?,0.14,0.39,0.96,?,3.17,2.49,1.76,3.2
0.96,2.96,0.74,0.47,?,?,3.18,2.86,1.44,?
?,1.2,?,?,?,2.28,3.19,2.66,1.66,2.4
1.18,?,?,?,1.06,?,3.18,2.75,1.6,2.62
0.9,?,?,0.64,?,1.56,3.2,2.9,?,?
0.7,1.28,0.38,0.51,?,1.34,3.18,2.74,?,3.02
?,1.68,0.82,0.41,0.18,?,3.18,2.81,1.66,?
1.5,2.6,?,0.95,?,2.42,?,2.66,1.12,2.46
0.83,?,0.18,0.48,0.24,0.8,3.18,2.57,1.6,2.82
0.7,1.4,?,?,0.98,2.44,?,2.74,?,?
1.02,?,0.21,0.53,?,2.48,3.18,2.74,1.54,2.56
0.77,1.64,2.85,?,?,1.94,3.2,2.95,?,?
?,1.96,0.18,0.55,0.56,1.3,3.18,2.83,?,?
0.51,1.76,?,0.49,0.66,1.46,3.18,2.77,?,?
0.8,0.96,0.29,?,0.16,1.62,3.18,?,?,3.04
?,?,?,0.94,?,?,3.19,?,1.54,2.46
1.02,?,?,0.35,0.7,?,3.18,?,?,3.34
?,?,0.75,0.35,0.82,1.22,?,2.67,1.06,3.2
?,1.36,1.02,0.48,0.42,1.48,3.18,2.66,?,2.88
1.12,1.28,?,0.37,0.78,1.5,3.18,?,2.08,3.44
?,?,?,?,0.94,2.38,3.19,2.71,1.5,2.38
1.22,0.72,1.18,1.09,0.74,2.6,3.19,3.14,2.27,2.46
?,?,?,1.91,1.74,1.6,3.18,2.64,1.63,2.46
0.7,?,?,?,0.98,1.62,3.18,2.72,1.09,?
1.79,0.6,?,?,?,?,3.19,2.91,?,2.5
0.7,1.68,0.3,?,0.26,1.16,3.18,?,?,?
?,1.64,2.85,0.53,1.04,1.94,3.2,2.95,1.25,2.32
0.51,1.2,1.07,0.49,?,2.04,3.18,?,1.47,?
0.74,1.4,1.1,0.34,1.2,1.54,3.18,?,1.73,2.94
0.83,1.36,0.21,?,?,0.38,3.18,?,2.02,2.78
0.9,1.24,1.15,0.46,1.26,2.24,3.18,?,1.82,2.82
1.15,?,?,0.29,0.86,1.36,3.17,2.97,1.89,3.42
0.7,?,1.65,0.67,0.74,1.32,3.19,2.78,?,2.66
0.42,?,0.74,?,0.9,2.3,3.18,?,1.25,2.96
0.7,1.8,3.62,1.37,1.46,1.62,?,?,?,3.42
0.77,1.2,1.63,?,1.18,2.38,3.19,?,1.47,?
0.77,1.28,1.01,0.34,?,1.72,3.18,3.13,?,2.78
?,1.08,0.27,0.27,0.34,1.02,3.17,2.86,?,3.36
0.61,1.28,0.59,0.47,?,1.02,3.18,?,1.82,2.8
?,1.36,1.6,0.64,0.94,2.38,?,?,1.92,2.72
1.18,?,0.19,?,0.34,1.08,?,2.99,?,?
?,0.88,0.83,0.54,?,2.02,3.18,?,?,2.74
0.9,?,?,0.55,0.86,1.48,3.18,2.89,1.73,2.94
0.74,?,2.75,0.45,0.98,1.74,3.2,?,1.38,?
0.83,1.36,?,?,0.94,2.52,3.19,2.73,1.7,2.42
0.77,?,1.7,0.51,?,?,3.19,2.81,1.41,2.34
0.99,1.2,?,0.51,0.42,?,?,2.62,?,?
0.64,1.32,0.27,0.57,0.74,?,3.18,2.81,?,?
?,?,?,0.5,0.78,1.7,3.18,2.97,2.05,2.9
1.12,1.6,1.01,?,0.94,2.16,3.18,2.8,1.09,3.18
0.83,1.08,2.91,0.55,1.38,2.24,3.2,2.98,1.41,2.5
?,?,?,0.3,0.98,?,3.18,2.66,1.22,?
0.67,1.12,0.43,?,0.62,1.48,3.18,2.98,2.05,2.72
0.61,1.16,0.19,0.53,0.78,?,3.17,?,1.7,?
0.64,?,?,?,0.5,?,?,2.7,1.18,2.8
0.83,0.96,1.15,0.43,0.74,1.82,?,2.98,1.92,2.78
0.9,1.64,1.12,0.53,1.58,2.58,?,?,?,2.5
?,1.52,1.26,0.51,1.44,2.78,?,2.82,1.47,2.42
0.74,1.2,1.14,?,1.68,?,3.18,?,1.09,2.46
1.22,?,1.57,0.46,0.74,?,?,2.91,1.95,2.46
0.35,1.96,0.72,?,?,1.78,3.18,2.88,?,2.82
?,1.8,2.27,0.43,?,1.88,3.2,2.7,1.47,2.46
?,?,?,0.47,?,1.66,3.18,?,1.57,3.04
?,1.48,?,0.55,1.86,?,3.18,2.96,2.4,3.04
0.58,0.88,0.24,0.49,1.2,2.06,3.18,2.83,1.54,2.72
1.15,1.48,?,?,1.04,1.52,3.17,2.74,?,?
0.54,1.28,0.24,?,?,?,3.18,2.79,1.86,2.54
0.93,2.12,0.27,0.46,?,2.56,3.18,2.9,1.89,2.78
0.83,1.72,?,0.95,1.34,2.28,3.19,2.54,1.6,2.4
0.64,1.28,?,0.18,?,1.34,3.18,2.66,1.25,2.94
1.06,0.96,2.57,0.51,0.82,1.96,3.19,2.74,1.66,2.46
0.93,?,1.26,0.56,0.94,2.56,3.18,?,1.63,2.54
?,0.8,1.66,0.98,0.46,1.26,?,2.78,1.28,2.5
1.25,0.84,1.71,1.12,?,1.22,3.19,?,?,2.48
0.61,?,?,0.65,?,2.06,3.19,2.62,1.31,2.34
0.86,1.8,1.33,?,1.38,2.62,3.18,2.82,1.54,?
?,1.16,0.66,0.34,0.82,1.34,3.17,2.66,1.02,3.42
0.61,?,0.3,0.4,?,?,3.18,2.8,1.73,2.88
1.41,1.04,0.32,0.62,0.54,2.4,3.18,3.18,?,?
0.58,?,1.95,0.61,?,1.86,3.19,2.72,1.7,2.38
0.85,1.12,1.1,0.41,1.22,?,3.18,2.98,1.41,?
?,?,0.24,0.42,0.98,1.42,3.17,2.82,?,3.2
0.96,?,?,?,?,?,?,?,1.22,2.4
1.25,1.24,0.43,0.62,0.72,2.7,3.18,3.07,1.82,?
0.64,0.96,?,?,?,2.26,?,3.19,1.79,3.28
0.91,1.96,1.82,0.4,?,1.82,3.19,?,1.73,2.38
0.74,?,?,0.54,0.64,?,?,2.85,?,2.58
0.51,?,0.22,?,?,2.22,3.18,2.77,?,?
?,1.32,0.4,0.61,0.32,0.96,3.18,2.57,1.54,?
0.58,1.96,0.24,0.47,1.04,?,?,?,?,2.62
?,?,0.14,0.55,?,2.26,3.18,2.86,2.46,2.54
1.22,1.16,?,?,0.4,?,3.18,?,1.92,2.54
?,1.96,?,?,1.14,2.14,3.18,2.78,?,2.58
?,?,1.89,0.47,1.76,2.5,?,2.66,1.73,?
?,1.12,?,0.53,0.88,1.38,3.17,2.78,0.99,3.2
?,?,1.12,0.38,0.78,1.68,3.18,2.79,?,2.8
0.61,?,?,0.43,?,1.78,3.17,2.81,?,3.02
0.93,?,0.13,0.43,?,0.4,3.18,2.98,?,2.46
0.93,0.56,1.13,0.51,?,2.36,?,?,1.34,?
