@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
0.96,3.64,1.31,0.39,1.34,2.66,3.18,3.02,1.57,3.12
1.25,0.96,?,0.42,1.2,?,3.18,?,1.38,2.98
0.58,1.56,2.44,?,1.2,?,3.2,2.97,2.46,2.42
0.93,1.2,1.46,?,?,2.22,3.18,2.88,1.79,3.02
0.9,0.96,?,0.54,1.12,1.48,3.2,2.75,?,2.38
?,1.32,1.28,?,0.42,1.74,3.19,2.91,1.41,2.32
0.7,?,?,?,?,1.84,3.2,?,?,2.34
0.51,?,?,0.57,0.66,1.8,3.19,2.58,1.38,2.32
0.58,1.52,1.3,0.56,?,?,3.18,?,1.73,2.62
0.83,1.36,?,0.57,0.96,2.18,3.18,2.83,2.24,3.06
0.64,1.56,?,0.47,0.98,2.06,3.17,2.74,1.38,?
1.47,0.96,?,?,?,2.28,?,2.74,1.79,2.62
0.7,?,?,1.05,?,1.64,?,2.7,?,2.3
?,?,1.28,?,0.5,1.34,3.18,2.66,?,?
0.48,1.36,1.82,0.57,?,1.28,?,2.86,1.57,2.66
1.18,1.24,0.75,0.43,0.08,1.7,3.18,2.58,?,3.22
0.48,1.12,?,0.58,0.78,?,?,2.63,1.25,?
0.93,1.76,0.58,2.29,2.0,2.42,3.18,?,?,2.42
0.74,1.0,?,0.48,?,?,?,?,1.95,2.74
0.67,1.68,0.19,?,0.64,1.68,3.18,2.74,?,2.9
0.86,1.12,0.13,0.27,0.78,1.7,3.17,?,1.12,?
1.01,1.52,0.42,0.38,0.26,?,?,?,?,2.88
?,?,2.66,0.5,1.04,1.46,3.19,2.88,?,2.4
1.02,1.44,?,?,?,2.54,3.19,2.74,?,?
1.09,1.2,1.5,0.65,0.9,2.38,3.18,?,1.41,?
?,1.56,0.53,?,0.64,1.86,3.18,?,1.44,2.46
?,1.12,0.22,0.53,0.7,0.88,3.18,3.05,?,?
?,1.2,0.75,0.47,1.06,1.98,3.18,?,?,2.72
?,1.96,0.96,?,0.82,1.7,?,3.03,?,3.02
0.83,1.12,?,0.32,?,1.62,3.18,2.82,?,3.22
1.06,1.28,1.78,0.41,?,?,3.18,2.8,1.09,2.8
0.64,1.24,0.16,0.35,0.58,?,3.17,2.88,1.66,3.02
0.64,?,0.24,?,0.56,0.76,3.17,3.06,?,?
?,1.44,?,0.48,0.88,?,3.19,2.87,1.63,2.48
0.83,1.24,0.26,?,0.96,1.46,3.17,2.64,?,3.18
?,1.36,0.74,0.62,0.58,1.74,3.18,2.85,?,3.2
0.77,?,?,?,0.22,0.98,?,2.75,?,3.44
?,1.52,0.82,?,0.58,1.1,?,2.71,?,?
?,1.04,?,?,1.06,1.88,3.18,2.97,2.3,?
?,?,1.5,?,1.26,2.5,3.19,?,?,2.66
?,1.88,?,0.61,1.22,1.92,?,?,2.43,?
1.18,?,1.52,?,?,2.22,3.18,2.87,?,2.66
1.09,1.96,?,0.53,1.46,2.98,?,2.74,1.66,2.86
1.54,1.44,0.56,0.34,0.82,1.8,3.17,2.79,1.22,?
?,0.92,?,0.65,1.44,2.22,?,2.87,1.34,2.66
0.58,1.64,2.27,0.45,1.26,1.72,3.19,2.91,2.3,?
0.58,1.44,0.38,0.56,1.02,1.64,3.18,3.2,1.47,2.74
?,?,2.62,?,0.54,1.94,?,2.72,1.73,2.42
1.09,1.12,?,0.56,0.82,1.98,3.19,?,1.57,?
?,1.56,0.42,0.5,0.8,2.4,3.18,3.07,1.41,?
0.7,?,?,0.62,?,?,3.2,2.86,?,?
?,1.04,0.27,0.38,1.62,1.78,?,2.83,2.59,3.18
1.09,?,0.75,0.33,0.56,?,3.17,2.93,?,3.28
0.51,1.0,0.21,?,0.74,1.64,?,2.9,1.76,?
?,1.16,2.19,0.4,?,1.78,3.18,2.82,1.22,2.82
0.93,0.64,0.22,0.43,3.26,3.13,3.18,?,?,?
?,?,0.14,?,?,?,3.18,2.89,?,2.9
1.89,0.28,1.12,0.51,0.96,1.96,3.18,2.97,?,?
1.02,1.32,0.4,?,?,2.93,3.18,2.8,?,2.66
0.83,1.12,0.27,0.49,0.64,?,3.17,?,1.41,?
1.41,0.96,?,0.35,1.1,2.22,?,2.78,1.38,3.02
?,1.16,0.8,?,?,?,3.18,3.13,1.41,2.72
0.8,?,0.14,0.39,1.06,1.52,3.17,2.94,1.86,2.88
?,1.32,0.75,0.67,0.82,?,3.18,3.05,?,2.4
0.9,1.96,1.23,0.51,1.28,2.6,3.18,2.7,1.76,2.94
1.34,1.36,?,?,?,1.3,3.17,2.86,1.22,3.42
0.99,1.16,0.22,0.42,0.88,?,?,2.78,?,3.26
?,1.28,1.09,?,1.26,2.58,3.18,2.87,1.25,3.04
?,?,0.35,0.42,0.74,1.88,3.18,2.85,1.82,2.66
0.38,?,?,0.39,0.96,1.14,?,?,?,3.2
?,2.96,?,0.47,?,?,?,?,?,?
?,1.2,2.05,0.71,0.5,2.28,?,2.66,?,2.4
?,1.48,?,?,1.06,2.89,?,?,?,?
?,1.4,2.45,0.64,?,1.56,3.2,2.9,?,?
0.7,?,0.38,0.51,?,?,3.18,2.74,1.92,3.02
0.58,1.68,0.82,0.41,0.18,1.02,3.18,2.81,1.66,?
1.5,2.6,?,?,?,2.42,3.19,2.66,?,?
0.83,1.6,?,?,0.24,0.8,3.18,2.57,1.6,2.82
0.7,1.4,0.88,0.62,0.98,?,?,2.74,1.6,?
?,1.68,?,0.53,0.38,?,3.18,2.74,1.54,?
?,1.64,2.85,0.53,1.04,1.94,?,?,?,?
?,?,0.18,0.55,?,1.3,?,2.83,1.54,2.46
0.51,?,0.22,0.49,?,?,?,?,?,2.74
?,0.96,?,0.61,0.16,?,3.18,?,2.24,3.04
1.09,0.72,1.02,0.94,?,3.2,3.19,3.04,1.54,?
1.02,?,0.74,0.35,0.7,1.6,3.18,3.02,?,3.34
?,1.08,0.75,0.35,0.82,?,?,2.67,1.06,3.2
0.54,1.36,1.02,?,?,1.48,3.18,?,1.28,2.88
1.12,1.28,1.44,0.37,?,1.5,?,?,2.08,?
?,?,2.32,0.55,?,2.38,3.19,?,1.5,?
1.22,0.72,1.18,1.09,0.74,?,3.19,3.14,?,2.46
?,2.88,0.26,?,?,?,3.18,2.64,1.63,2.46
?,1.04,?,0.31,0.98,1.62,3.18,2.72,1.09,?
?,0.6,1.6,0.42,?,2.1,3.19,?,1.66,2.5
0.7,1.68,0.3,?,0.26,?,3.18,?,1.57,3.14
0.77,?,2.85,0.53,1.04,?,3.2,?,1.25,2.32
?,1.2,1.07,0.49,1.14,2.04,?,?,1.47,2.82
0.74,?,1.1,0.34,1.2,?,3.18,2.49,1.73,2.94
0.83,1.36,0.21,0.53,0.16,0.38,3.18,2.93,2.02,?
0.9,?,1.15,?,?,2.24,?,2.93,?,2.82
?,0.96,0.29,0.29,0.86,1.36,3.17,2.97,1.89,?
0.7,1.52,1.65,0.67,0.74,1.32,3.19,2.78,1.5,?
0.42,1.08,?,0.91,0.9,?,3.18,2.87,1.25,2.96
0.7,1.8,3.62,?,1.46,?,3.19,2.75,1.12,3.42
0.77,1.2,1.63,0.8,1.18,2.38,3.19,?,1.47,2.38
?,1.28,1.01,?,0.9,1.72,?,?,1.31,?
?,1.08,0.27,0.27,0.34,1.02,?,2.86,1.63,?
?,1.28,0.59,0.47,0.7,?,3.18,?,1.82,2.8
1.25,1.36,1.6,?,0.94,2.38,?,?,1.92,2.72
?,?,0.19,0.32,0.34,?,3.17,2.99,1.22,?
1.06,?,?,0.54,0.64,2.02,3.18,2.86,?,2.74
0.9,?,?,0.55,0.86,?,3.18,2.89,1.73,2.94
0.74,1.44,?,0.45,0.98,1.74,3.2,2.87,1.38,?
?,1.36,2.3,?,?,2.52,3.19,2.73,?,2.42
0.77,2.48,1.7,0.51,?,2.04,3.19,2.81,1.41,2.34
?,?,?,0.51,0.42,1.46,?,?,?,2.7
?,1.32,?,0.57,0.74,2.38,3.18,2.81,1.38,2.4
0.83,1.24,0.35,0.5,0.78,?,3.18,?,?,2.9
?,1.6,1.01,0.45,?,2.16,3.18,?,?,3.18
0.83,?,?,?,1.38,2.24,3.2,2.98,?,2.5
0.9,1.2,1.33,0.3,?,?,3.18,2.66,1.22,3.28
?,1.12,0.43,0.39,0.62,1.48,3.18,?,2.05,?
0.61,1.16,?,?,0.78,1.22,3.17,2.86,1.7,3.02
0.64,1.08,1.54,0.42,0.5,?,3.18,2.7,?,2.8
?,?,1.15,0.43,0.74,1.82,?,?,1.92,2.78
?,1.64,1.12,0.53,1.58,2.58,?,2.79,1.54,2.5
0.8,1.52,1.26,0.51,1.44,?,3.18,?,1.47,2.42
0.74,1.2,1.14,0.42,1.68,?,?,2.72,1.09,2.46
?,?,?,?,0.74,?,3.19,2.91,1.95,?
0.35,1.96,0.72,?,0.72,?,?,?,1.34,2.82
0.7,?,?,0.43,?,1.88,?,2.7,1.47,?
0.64,?,0.24,?,?,?,?,2.77,?,?
0.67,1.48,0.4,0.55,1.86,1.84,3.18,2.96,2.4,3.04
?,?,0.24,?,1.2,?,?,?,1.54,?
1.15,?,0.77,0.22,1.04,1.52,?,2.74,1.57,3.38
0.54,1.28,0.24,0.57,0.46,1.34,3.18,?,1.86,2.54
?,2.12,0.27,0.46,1.1,?,3.18,2.9,?,2.78
0.83,1.72,1.42,?,?,2.28,?,?,?,2.4
0.64,?,0.8,?,0.82,1.34,3.18,2.66,?,?
?,0.96,?,?,?,1.96,3.19,2.74,?,2.46
0.93,2.08,1.26,0.56,0.94,2.56,3.18,2.81,?,2.54
1.87,0.8,?,?,?,?,3.19,2.78,1.28,2.5
1.25,0.84,?,1.12,0.34,?,?,?,1.5,2.48
?,?,?,?,1.2,2.06,?,2.62,1.31,2.34
0.86,1.8,1.33,0.57,?,?,3.18,2.82,1.54,?
1.34,1.16,?,0.34,0.82,1.34,?,2.66,?,?
0.61,?,0.3,0.4,0.8,1.28,?,2.8,1.73,2.88
1.41,1.04,0.32,0.62,0.54,2.4,3.18,3.18,1.82,2.66
0.58,?,1.95,?,?,1.86,3.19,?,1.7,2.38
?,1.12,1.1,0.41,1.22,2.0,3.18,2.98,1.41,?
0.61,?,0.24,0.42,0.98,1.42,3.17,?,?,?
0.96,?,2.7,0.62,?,1.8,3.2,2.81,1.22,2.4
1.25,?,0.43,?,0.72,2.7,?,3.07,?,2.8
0.64,0.96,?,?,1.74,2.26,3.17,3.19,1.79,3.28
0.91,?,1.82,0.4,1.52,1.82,3.19,2.74,1.73,?
?,1.36,0.64,0.54,0.64,1.7,3.18,?,1.66,2.58
0.51,1.2,0.22,0.73,?,?,?,2.77,?,3.05
?,1.32,0.4,0.61,0.32,?,3.18,2.57,1.54,?
?,1.96,0.24,0.47,1.04,1.74,3.18,2.7,1.57,2.62
1.28,1.24,?,?,0.62,?,3.18,2.86,2.46,2.54
?,?,0.38,1.55,0.4,1.24,3.18,?,1.92,?
0.38,?,0.19,0.48,1.14,?,?,2.78,1.54,2.58
?,2.44,1.89,0.47,1.76,2.5,3.19,?,?,?
0.74,1.12,0.3,0.53,0.88,1.38,?,2.78,0.99,3.2
?,0.92,1.12,0.38,0.78,1.68,?,2.79,?,2.8
0.61,1.32,0.67,0.43,?,1.78,3.17,2.81,1.34,3.02
0.93,0.2,0.13,0.43,?,0.4,3.18,2.98,1.12,2.46
0.93,0.56,1.13,?,1.34,2.36,?,2.87,?,2.4
