@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
1.25,0.96,0.77,0.42,?,1.84,?,2.87,1.38,2.98
0.58,?,2.44,0.54,1.2,?,?,?,2.46,2.42
0.93,?,1.46,?,0.66,2.22,3.18,2.88,1.79,3.02
0.9,0.96,2.85,0.54,1.12,?,?,?,1.44,2.38
?,1.32,1.28,0.58,0.42,1.74,3.19,2.91,1.41,?
0.7,1.0,2.74,?,1.18,?,3.2,?,1.18,2.34
0.51,?,2.48,0.57,?,1.8,3.19,2.58,1.38,2.32
0.58,?,?,0.56,1.18,2.34,3.18,?,?,2.62
?,1.36,?,0.57,0.96,?,3.18,2.83,?,3.06
0.64,1.56,0.16,0.47,0.98,2.06,3.17,?,1.38,?
?,?,1.84,0.58,1.5,2.28,?,2.74,1.79,?
0.7,0.96,?,1.05,0.8,?,3.18,2.7,1.47,2.3
?,?,1.28,0.65,0.5,1.34,?,2.66,1.89,?
0.48,1.36,1.82,0.57,0.66,1.28,3.19,?,?,2.66
1.18,1.24,?,0.43,0.08,1.7,?,2.58,2.3,3.22
0.48,1.12,2.35,0.58,0.78,1.98,?,?,1.25,2.4
?,?,0.58,?,2.0,2.42,3.18,?,1.31,2.42
?,1.0,1.27,0.48,0.42,?,3.18,3.06,?,?
?,1.68,0.19,0.51,?,1.68,3.18,2.74,2.78,2.9
0.86,?,0.13,0.27,?,1.7,?,2.67,?,?
?,?,0.42,0.38,?,0.92,3.17,?,1.89,2.88
?,0.88,2.66,0.5,?,1.46,?,2.88,1.54,?
?,1.44,?,0.47,1.26,?,3.19,2.74,?,2.66
1.09,?,1.5,0.65,0.9,2.38,3.18,2.8,1.41,?
1.02,?,0.53,?,?,1.86,?,2.74,1.44,2.46
0.67,1.12,0.22,0.53,0.7,0.88,3.18,3.05,?,?
?,?,0.75,0.47,1.06,1.98,3.18,?,1.12,2.72
?,1.96,?,0.33,0.82,1.7,3.18,3.03,?,3.02
?,?,?,0.32,?,1.62,3.18,2.82,1.09,3.22
1.06,1.28,1.78,0.41,?,1.58,3.18,2.8,?,2.8
0.64,1.24,?,?,0.58,?,3.17,2.88,?,?
?,1.2,0.24,0.35,0.56,0.76,3.17,3.06,1.76,2.94
0.96,1.44,1.6,0.48,0.88,2.26,?,?,?,2.48
0.83,1.24,0.26,?,0.96,1.46,3.17,2.64,1.38,3.18
0.9,1.36,0.74,?,0.58,1.74,3.18,2.85,1.47,3.2
0.77,1.52,?,?,?,0.98,?,2.75,?,3.44
0.61,?,?,0.22,0.58,1.1,3.17,2.71,1.15,3.34
?,1.04,?,?,1.06,1.88,3.18,2.97,2.3,2.54
0.96,?,?,0.53,1.26,2.5,?,?,1.54,2.66
0.99,1.88,?,0.61,1.22,1.92,3.18,?,2.43,2.66
1.18,0.92,1.52,0.65,?,2.22,3.18,?,?,2.66
1.09,?,1.28,0.53,?,2.98,3.18,2.74,?,2.86
?,1.44,0.56,0.34,0.82,1.8,?,?,?,3.26
1.18,?,1.52,?,1.44,?,3.18,?,1.34,?
0.58,?,?,0.45,1.26,1.72,3.19,2.91,2.3,2.74
0.58,?,0.38,0.56,1.02,1.64,3.18,3.2,1.47,?
?,1.24,2.62,0.58,0.54,1.94,3.19,2.72,1.73,2.42
1.09,1.12,?,?,?,1.98,3.19,?,?,2.74
0.64,?,0.42,?,0.8,2.4,3.18,?,?,2.88
0.7,1.52,2.37,?,0.86,1.68,3.2,?,1.6,2.58
?,1.04,?,0.38,1.62,1.78,?,2.83,?,?
1.09,1.84,0.75,0.33,0.56,1.26,3.17,2.93,1.98,3.28
0.51,1.0,0.21,0.39,0.74,1.64,?,2.9,1.76,3.04
0.77,?,2.19,0.4,1.42,?,?,2.82,1.22,2.82
0.93,0.64,0.22,0.43,3.26,3.13,?,?,1.5,2.66
0.45,1.64,?,?,0.58,1.26,3.18,?,1.38,?
1.89,0.28,1.12,0.51,0.96,1.96,3.18,?,1.82,?
1.02,1.32,0.4,0.59,1.06,2.93,3.18,?,1.92,2.66
?,1.12,0.27,0.49,0.64,?,3.17,2.79,1.41,3.34
1.41,0.96,1.79,0.35,1.1,2.22,?,?,?,3.02
0.48,?,?,0.66,0.74,1.4,3.18,3.13,1.41,2.72
0.8,1.28,?,0.39,1.06,1.52,3.17,2.94,1.86,2.88
?,1.32,0.75,0.67,?,1.58,3.18,3.05,1.25,2.4
?,1.96,1.23,0.51,1.28,2.6,3.18,?,?,2.94
?,?,?,?,0.9,1.3,3.17,2.86,1.22,3.42
?,?,0.22,?,0.88,?,3.17,?,1.15,?
0.86,1.28,?,?,1.26,2.58,?,?,1.25,3.04
0.67,1.28,0.35,0.42,0.74,1.88,3.18,?,?,2.66
0.38,1.52,?,0.39,0.96,1.14,?,2.49,?,3.2
0.96,?,0.74,0.47,0.96,?,3.18,2.86,1.44,2.64
0.58,?,2.05,?,?,2.28,3.19,2.66,1.66,2.4
1.18,1.48,0.78,0.47,1.06,2.89,3.18,2.75,1.6,2.62
0.9,?,?,?,0.82,1.56,3.2,2.9,1.6,2.56
?,1.28,0.38,?,?,1.34,?,?,1.92,3.02
0.58,?,0.82,?,?,?,3.18,2.81,1.66,3.12
1.5,2.6,1.33,0.95,?,2.42,?,?,1.12,2.46
0.83,1.6,?,0.48,?,0.8,?,?,1.6,2.82
?,?,0.88,0.62,?,2.44,3.18,2.74,1.6,2.74
1.02,1.68,0.21,?,0.38,?,3.18,2.74,1.54,2.56
?,1.64,?,?,1.04,1.94,?,2.95,1.25,2.32
0.48,?,0.18,?,?,?,3.18,2.83,?,2.46
0.51,1.76,0.22,0.49,?,1.46,3.18,2.77,?,?
?,0.96,0.29,0.61,0.16,1.62,3.18,2.87,2.24,3.04
1.09,0.72,1.02,?,?,?,3.19,?,?,?
1.02,?,0.74,0.35,0.7,1.6,?,?,2.34,3.34
?,?,0.75,?,0.82,?,3.18,?,?,3.2
0.54,1.36,?,0.48,?,1.48,3.18,?,1.28,2.88
1.12,1.28,?,0.37,0.78,1.5,?,2.78,?,3.44
0.67,1.4,2.32,0.55,0.94,2.38,3.19,2.71,1.5,?
1.22,?,?,1.09,0.74,?,3.19,3.14,2.27,2.46
?,2.88,0.26,1.91,?,1.6,3.18,?,1.63,2.46
0.7,1.04,1.47,0.31,?,?,3.18,2.72,1.09,3.34
?,0.6,1.6,0.42,1.02,?,3.19,?,1.66,2.5
0.7,1.68,0.3,0.59,0.26,1.16,?,?,?,3.14
?,1.64,2.85,0.53,1.04,1.94,3.2,2.95,1.25,2.32
0.51,1.2,?,0.49,1.14,2.04,?,?,1.47,2.82
?,?,?,?,1.2,?,3.18,?,1.73,?
0.83,1.36,0.21,0.53,0.16,?,3.18,?,2.02,2.78
0.9,1.24,?,0.46,1.26,?,?,2.93,1.82,2.82
1.15,0.96,0.29,?,?,1.36,3.17,2.97,1.89,?
0.7,1.52,1.65,0.67,?,1.32,3.19,2.78,1.5,2.66
0.42,1.08,0.74,?,0.9,?,3.18,2.87,1.25,2.96
0.7,1.8,3.62,1.37,1.46,1.62,3.19,?,1.12,?
0.77,1.2,1.63,0.8,1.18,2.38,?,?,1.47,2.38
0.77,1.28,1.01,0.34,0.9,1.72,3.18,3.13,1.31,2.78
?,1.08,0.27,0.27,0.34,1.02,3.17,?,1.63,?
0.61,1.28,?,0.47,0.7,?,3.18,2.58,?,2.8
1.25,1.36,1.6,?,0.94,?,?,2.9,1.92,?
1.18,?,?,0.32,0.34,?,3.17,2.99,1.22,3.12
?,0.88,0.83,0.54,?,2.02,?,?,1.5,?
?,1.36,?,0.55,0.86,1.48,3.18,2.89,?,2.94
0.74,1.44,2.75,0.45,0.98,1.74,3.2,2.87,?,?
0.83,1.36,2.3,?,0.94,2.52,3.19,2.73,?,2.42
0.77,2.48,?,0.51,?,2.04,3.19,2.81,?,2.34
?,1.2,?,0.51,0.42,?,?,?,1.25,?
?,1.32,?,0.57,0.74,2.38,3.18,2.81,?,2.4
0.83,1.24,0.35,0.5,0.78,?,3.18,?,?,?
1.12,1.6,1.01,0.45,?,2.16,?,2.8,1.09,?
0.83,1.08,2.91,?,1.38,2.24,3.2,?,1.41,2.5
?,?,?,0.3,0.98,?,3.18,2.66,?,3.28
0.67,1.12,0.43,0.39,0.62,?,3.18,2.98,2.05,2.72
0.61,1.16,0.19,0.53,0.78,1.22,3.17,2.86,?,3.02
0.64,1.08,1.54,0.42,?,1.4,3.18,2.7,?,2.8
0.83,?,?,0.43,?,1.82,3.18,2.98,?,2.78
0.9,1.64,?,0.53,1.58,2.58,?,?,1.54,?
0.8,1.52,?,?,?,?,?,2.82,1.47,2.42
0.74,1.2,1.14,0.42,1.68,3.14,?,2.72,?,2.46
?,?,1.57,?,0.74,2.54,3.19,?,1.95,2.46
0.35,1.96,?,0.55,0.72,1.78,3.18,?,?,2.82
0.7,1.8,2.27,0.43,?,1.88,3.2,?,?,?
0.64,1.68,0.24,0.47,?,1.66,3.18,2.77,?,?
0.67,?,0.4,0.55,?,1.84,?,?,2.4,3.04
0.58,0.88,?,0.49,1.2,2.06,?,2.83,1.54,?
1.15,1.48,0.77,0.22,1.04,1.52,3.17,2.74,?,3.38
?,?,?,0.57,?,?,?,?,1.86,2.54
0.93,2.12,?,0.46,1.1,?,3.18,2.9,1.89,2.78
0.83,1.72,?,0.95,1.34,2.28,?,2.54,?,2.4
?,?,0.8,0.18,0.82,1.34,3.18,2.66,?,2.94
?,0.96,2.57,0.51,?,?,3.19,2.74,?,?
?,?,1.26,0.56,0.94,2.56,3.18,2.81,1.63,2.54
?,0.8,1.66,?,0.46,?,3.19,?,1.28,2.5
1.25,0.84,1.71,1.12,0.34,?,?,2.7,1.5,?
0.61,1.08,2.22,0.65,1.2,2.06,3.19,2.62,1.31,2.34
0.86,1.8,1.33,?,1.38,2.62,3.18,?,?,2.54
1.34,1.16,0.66,0.34,?,?,?,?,?,3.42
0.61,1.44,0.3,?,0.8,1.28,3.18,?,?,2.88
1.41,1.04,?,0.62,?,2.4,3.18,3.18,1.82,2.66
0.58,?,1.95,0.61,1.22,?,3.19,?,?,2.38
?,1.12,?,0.41,1.22,2.0,?,2.98,1.41,?
0.61,1.4,0.24,0.42,0.98,1.42,3.17,?,2.18,?
0.96,?,?,0.62,0.62,?,?,2.81,1.22,?
1.25,1.24,0.43,0.62,0.72,2.7,3.18,3.07,1.82,2.8
?,0.96,0.22,0.38,1.74,?,3.17,?,1.79,?
0.91,1.96,1.82,0.4,1.52,?,3.19,?,?,?
0.74,1.36,0.64,0.54,0.64,1.7,?,2.85,1.66,?
0.51,?,0.22,0.73,0.9,2.22,?,2.77,1.34,?
0.8,1.32,0.4,?,0.32,0.96,3.18,2.57,1.54,2.54
0.58,?,0.24,?,1.04,1.74,?,?,?,2.62
1.28,1.24,0.14,0.55,0.62,?,?,?,2.46,?
1.22,?,0.38,1.55,0.4,?,3.18,2.82,1.92,?
0.38,1.96,0.19,0.48,1.14,2.14,3.18,2.78,1.54,?
1.02,2.44,1.89,0.47,1.76,2.5,3.19,2.66,1.73,?
?,1.12,0.3,0.53,0.88,1.38,3.17,2.78,?,?
1.25,?,?,?,0.78,1.68,3.18,2.79,1.34,2.8
0.61,1.32,?,0.43,1.3,1.78,3.17,2.81,1.34,3.02
0.93,?,?,?,?,?,?,?,?,2.46
?,0.56,?,0.51,1.34,2.36,3.18,?,1.34,2.4
