@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
1.25,?,1.6,0.64,?,2.38,?,?,?,?
?,?,?,?,0.34,?,3.17,?,1.22,3.12
?,0.88,?,0.54,?,2.02,3.18,?,1.5,?
?,1.36,1.42,?,?,1.48,3.18,?,?,2.94
0.74,1.44,?,0.45,0.98,?,3.2,2.87,1.38,2.34
?,?,?,?,0.94,2.52,?,?,?,2.42
0.77,2.48,?,?,1.36,2.04,?,2.81,?,?
?,1.2,0.14,?,?,?,3.18,?,1.25,2.7
0.64,?,0.27,0.57,?,?,3.18,2.81,?,2.4
0.83,1.24,0.35,0.5,?,?,3.18,2.97,?,?
?,1.6,?,0.45,0.94,?,3.18,2.8,?,?
?,1.08,?,0.55,1.38,?,3.2,2.98,1.41,?
0.9,1.2,?,?,0.98,?,?,?,1.22,?
0.67,?,?,?,?,1.48,?,?,?,?
0.61,?,?,?,0.78,?,?,?,?,?
0.64,?,?,?,?,1.4,3.18,2.7,?,2.8
0.83,?,?,0.43,?,1.82,?,?,?,?
0.9,1.64,1.12,?,?,?,?,?,?,2.5
0.8,?,1.26,?,1.44,2.78,?,?,1.47,2.42
?,?,1.14,0.42,?,3.14,?,?,1.09,2.46
?,1.0,?,?,?,?,3.19,2.91,1.95,?
0.35,?,?,0.55,?,?,?,2.88,?,?
?,1.8,?,?,1.42,1.88,?,2.7,?,?
0.64,?,?,0.47,0.94,?,?,2.77,1.57,3.04
?,?,?,?,?,?,3.18,2.96,2.4,?
0.58,?,0.24,?,?,?,?,2.83,?,?
1.15,?,0.77,0.22,1.04,?,3.17,?,?,3.38
0.54,?,?,0.57,0.46,?,?,2.79,1.86,?
?,2.12,?,0.46,?,2.56,3.18,?,1.89,2.78
?,1.72,1.42,?,?,?,3.19,?,1.6,?
?,1.28,0.8,?,?,?,?,2.66,1.25,?
?,?,2.57,0.51,?,1.96,3.19,?,1.66,?
0.93,?,1.26,?,0.94,?,3.18,2.81,1.63,?
?,0.8,?,?,0.46,?,3.19,2.78,?,2.5
?,?,1.71,?,0.34,1.22,3.19,2.7,?,2.48
0.61,1.08,?,?,?,?,?,?,?,2.34
?,?,1.33,0.57,?,?,3.18,2.82,1.54,?
?,?,?,0.34,0.82,1.34,3.17,?,1.02,3.42
?,1.44,0.3,?,?,?,?,2.8,1.73,?
1.41,1.04,0.32,0.62,0.54,2.4,?,3.18,1.82,?
0.58,1.24,?,?,1.22,1.86,?,?,?,2.38
?,1.12,?,?,?,2.0,?,2.98,1.41,2.88
0.61,1.4,?,?,?,1.42,3.17,2.82,?,?
0.96,?,?,?,?,?,3.2,2.81,?,?
?,?,?,0.62,0.72,2.7,?,?,1.82,?
?,?,0.22,?,?,2.26,?,?,1.79,?
0.91,1.96,?,?,?,?,3.19,2.74,?,2.38
0.74,?,?,0.54,0.64,1.7,3.18,2.85,1.66,2.58
0.51,?,0.22,0.73,?,2.22,?,2.77,?,?
0.8,?,?,0.61,0.32,?,?,?,?,2.54
0.58,?,0.24,0.47,1.04,1.74,?,2.7,?,2.62
1.28,1.24,?,?,?,?,?,?,2.46,?
1.22,1.16,?,?,?,?,3.18,?,1.92,2.54
?,?,0.19,0.48,?,?,?,?,1.54,2.58
1.02,?,?,?,?,?,3.19,?,1.73,2.48
0.74,1.12,?,?,?,1.38,3.17,2.78,?,?
?,0.92,1.12,?,0.78,1.68,?,?,1.34,?
?,?,0.67,0.43,?,1.78,?,2.81,?,3.02
?,0.2,?,0.43,?,0.4,3.18,2.98,?,2.46
0.93,?,1.13,0.51,1.34,2.36,3.18,2.87,1.34,2.4
