@relation dataset

@attribute realvaluedinputfeature_1 real
@attribute realvaluedinputfeature_2 real
@attribute realvaluedinputfeature_3 real
@attribute realvaluedinputfeature_4 real
@attribute realvaluedinputfeature_5 real
@attribute realvaluedinputfeature_6 real
@attribute realvaluedinputfeature_7 real
@attribute realvaluedinputfeature_8 real
@attribute realvaluedinputfeature_9 real
@attribute realvaluedinputfeature_10 real
@attribute realvaluedinputfeature_11 real
@attribute realvaluedinputfeature_12 real
@attribute realvaluedinputfeature_13 real
@attribute realvaluedinputfeature_14 real
@attribute realvaluedinputfeature_15 real
@attribute realvaluedinputfeature_16 real
@attribute realvaluedinputfeature_17 real
@attribute realvaluedinputfeature_18 real
@attribute realvaluedinputfeature_19 real
@attribute realvaluedinputfeature_20 real
@attribute realvaluedinputfeature_21 real
@attribute realvaluedinputfeature_22 real
@attribute realvaluedinputfeature_23 real
@attribute realvaluedinputfeature_24 real
@attribute realvaluedinputfeature_25 real
@attribute realvaluedinputfeature_26 real
@attribute realvaluedinputfeature_27 real
@attribute realvaluedinputfeature_28 real
@attribute realvaluedinputfeature_29 real
@attribute realvaluedinputfeature_30 real


@data
?,23.5,?,?,0.1027,0.1558,0.2049,?,?,0.06,0.5243,1.802,?,60.41,0.01061,?,0.03915,0.01559,0.02186,0.003949,21.65,30.53,144.9,1417.0,0.1463,0.2968,0.3458,0.1564,0.292,0.07614
10.48,?,66.72,?,?,?,?,?,0.1737,0.0644,?,2.612,2.517,?,0.01604,0.01386,?,0.01133,?,0.00356,11.48,29.46,?,402.8,0.1515,0.1026,?,?,0.2883,0.07748
?,?,84.13,?,0.07215,0.04524,0.04336,0.01105,0.1487,?,?,?,?,?,?,0.01569,0.03079,?,0.01962,?,13.94,27.82,?,602.0,0.1101,0.1508,0.2298,0.0497,0.2767,?
12.89,14.11,84.95,512.2,0.0876,0.1346,0.1374,?,0.1596,?,?,?,?,16.35,0.005501,0.05592,?,0.0137,0.01266,?,?,?,105.0,?,0.1254,?,0.7727,0.1561,?,0.1178
10.65,?,68.01,347.0,0.09657,0.07234,0.02379,0.01615,?,?,?,?,1.497,16.64,0.007189,?,0.01081,0.006245,?,?,12.25,?,?,455.7,?,?,?,?,0.3409,?
?,14.93,73.87,406.3,?,0.07808,0.04328,?,?,?,0.2562,1.038,?,18.62,0.006662,?,?,0.01006,0.01677,?,?,21.19,?,491.8,0.1389,?,0.1804,0.09608,0.2664,?
20.94,23.56,138.9,?,?,0.1606,0.2712,?,0.2205,0.05898,1.004,0.8208,?,?,?,?,0.09518,?,0.02401,?,25.58,27.0,165.3,2010.0,?,0.3172,0.6991,0.2105,?,?
?,18.45,?,407.4,0.09345,?,?,0.02069,0.1834,0.05934,0.3927,?,?,26.99,?,?,?,0.009175,?,?,?,?,83.12,508.9,0.1183,0.1049,?,0.06544,0.274,0.06487
?,?,130.7,1206.0,0.1062,0.1849,0.2417,0.0974,0.1733,0.06697,?,?,4.115,92.81,?,?,0.068,?,0.01467,0.007259,25.28,25.59,?,1933.0,0.171,?,0.8489,?,?,0.1297
?,?,113.0,928.2,?,?,0.1266,0.08353,0.1813,0.05613,?,0.8568,2.193,33.63,0.004757,0.01503,0.02332,0.01262,0.01394,0.002362,?,25.09,130.9,1222.0,?,?,?,?,?,?
19.45,?,126.5,1169.0,0.1035,0.1188,0.1379,?,0.1776,0.05647,?,0.6342,?,?,0.004649,?,0.02749,0.01267,0.01365,?,25.7,24.57,?,1972.0,0.1497,0.3161,?,0.1999,0.3379,?
13.96,17.05,91.43,602.4,?,0.1279,0.09789,?,?,?,?,0.8098,?,35.74,?,0.02679,?,0.01342,?,?,?,22.07,108.1,826.0,?,0.3262,?,?,0.3068,0.07957
19.55,?,133.6,1207.0,?,?,0.1784,?,0.1893,?,?,1.199,7.158,?,0.006356,0.04765,0.03863,0.01519,0.01936,0.005252,25.05,36.27,178.6,1926.0,0.1281,0.5329,?,0.1941,0.2818,?
15.32,17.27,103.2,?,?,0.2284,0.2448,0.1242,0.2398,0.07596,?,?,?,59.46,0.01015,0.04588,?,?,0.01884,0.00866,17.73,?,?,?,0.1765,?,0.4429,0.2229,?,0.1191
?,23.2,110.2,773.5,0.1109,?,0.3176,0.1377,0.2495,0.08104,1.292,2.454,10.12,?,?,?,?,0.03024,?,0.006042,?,?,?,?,?,0.5172,?,?,0.3277,?
15.53,?,103.7,744.9,0.1063,0.1639,0.1751,0.08399,?,0.0665,?,?,1.903,23.02,0.005345,?,0.02889,0.01022,?,0.003359,18.49,49.54,?,?,?,0.5564,0.5703,0.2014,0.3512,0.1204
20.31,27.06,?,1288.0,0.1,0.1088,0.1519,?,0.1814,0.05572,?,?,2.587,?,0.005043,?,0.02117,0.008185,0.01282,0.001892,?,?,162.3,1844.0,0.1522,0.2945,0.3788,?,0.3151,?
17.35,?,?,933.1,0.08662,0.0629,0.02891,0.02837,0.1564,0.05307,?,1.317,2.577,44.41,0.005726,0.01106,0.01246,?,?,?,19.85,31.47,128.2,?,0.124,?,0.1211,0.08235,?,0.06515
17.29,22.13,114.4,?,?,0.1273,0.09697,?,?,?,?,?,6.146,90.94,?,0.05981,?,0.02149,?,?,?,?,137.9,?,0.1134,?,0.2298,?,0.3067,?
15.61,19.38,100.0,?,?,0.05616,0.04209,0.02847,0.1547,?,0.2298,?,1.534,22.18,?,?,?,?,?,0.001345,?,31.67,115.9,988.6,0.1084,0.1807,0.226,0.08568,0.2683,0.06829
17.19,?,111.6,928.3,?,0.08995,?,?,?,0.0558,0.4203,0.7383,?,?,?,0.01206,0.02048,0.009875,0.01144,0.001575,21.58,29.33,140.5,1436.0,0.1558,0.2567,0.3889,0.1984,?,0.0757
?,?,135.7,1419.0,?,0.1143,?,?,0.1769,?,1.172,?,?,199.7,0.004551,?,0.02143,0.00928,0.01367,0.002299,?,47.16,214.0,3432.0,0.1401,0.2644,0.3442,?,0.2868,?
10.6,18.95,69.28,346.4,?,0.1147,0.06387,?,?,0.06491,0.4505,1.197,?,27.1,0.00747,?,0.03354,?,0.03504,0.003318,11.88,22.94,78.28,?,?,?,0.1916,?,?,?
13.59,21.84,?,?,?,?,?,0.02142,0.1635,0.05859,?,?,2.591,26.76,?,?,?,0.009919,0.0203,0.003009,?,30.04,?,?,0.1005,0.173,?,?,?,0.07024
12.87,?,82.38,?,0.09425,0.06219,0.039,?,?,?,?,1.219,1.546,18.24,0.005518,0.02178,0.02589,?,0.02593,?,?,23.64,89.27,?,?,?,0.1992,0.0578,0.3604,?
10.71,20.39,69.5,344.9,?,0.1289,0.08448,0.02867,0.1668,0.06862,0.3198,1.489,2.23,?,0.008902,?,?,0.01745,?,?,11.69,?,76.51,410.4,0.1335,0.255,0.2534,0.086,0.2605,?
14.29,?,90.3,?,?,0.02675,0.00725,?,?,0.05376,0.1302,?,?,?,0.003492,0.00371,?,?,?,?,14.91,20.65,?,?,0.08567,0.05036,0.03866,?,0.2458,0.0612
11.29,13.04,?,388.0,0.09834,?,0.03265,0.02755,?,0.0627,0.1904,0.5293,?,?,?,0.01122,0.01282,?,0.01692,0.002817,12.32,16.18,78.27,457.5,?,0.1507,?,0.0875,0.2733,0.08022
?,?,?,?,0.09401,0.1961,0.2195,?,?,?,1.167,1.352,?,?,0.005687,0.0496,0.06329,0.01561,?,0.004614,28.19,28.18,195.9,?,?,?,0.5807,?,0.2833,?
9.742,15.67,61.5,289.9,?,0.04689,0.01103,0.01407,?,?,0.2684,1.409,?,?,?,?,?,0.009472,?,0.004261,10.75,20.88,68.09,?,0.1467,0.0937,0.04043,?,?,?
17.93,24.48,?,998.9,0.08855,?,?,0.04744,0.1538,0.0551,0.4212,?,2.765,?,?,0.01169,?,0.008522,?,?,20.92,?,135.1,?,?,0.1806,?,0.1136,0.2504,0.07948
?,?,76.2,435.6,0.1225,?,0.05929,0.07404,0.2015,0.05875,?,?,4.021,48.84,0.01418,0.01489,0.01267,?,?,0.003002,12.4,18.99,79.46,472.4,0.1359,0.08368,?,?,0.222,0.06033
?,14.16,71.79,?,0.09379,?,0.001487,0.003333,0.1954,0.05821,?,?,?,17.09,0.008426,?,?,0.003333,0.02358,?,12.2,18.99,77.37,458.0,?,0.07348,?,0.01111,?,0.06386
18.81,?,120.9,?,0.08923,0.05884,0.0802,?,?,0.04996,?,0.828,2.363,36.74,?,0.01114,0.02623,0.01463,?,?,19.96,24.3,?,1236.0,0.1243,0.116,0.221,0.1294,0.2567,0.05737
?,17.84,86.24,?,0.07948,0.04052,?,?,?,0.0552,0.258,1.166,1.683,?,0.003741,?,0.01065,?,?,0.001126,?,26.1,?,?,?,0.07622,?,0.05185,?,?
13.85,15.18,88.99,587.4,0.09516,0.07688,0.04479,0.03711,?,0.05853,0.2479,0.9195,?,?,0.004235,0.01541,0.01457,0.01043,0.01528,0.001593,?,21.74,98.37,670.0,0.1185,?,?,?,0.2955,0.06912
?,?,?,1138.0,?,0.1453,?,?,0.1902,0.0622,0.6361,1.001,?,69.65,0.007392,0.02449,0.03988,0.01293,?,0.003446,?,?,?,?,?,0.3841,0.5754,0.1872,?,?
?,?,74.24,427.3,?,0.0434,0.02245,0.02763,0.2101,0.06113,0.5619,1.268,?,37.83,0.008034,?,0.01514,?,0.02921,0.002005,?,?,84.7,533.7,0.1036,?,0.06735,?,0.3101,0.06688
19.4,?,127.2,1145.0,?,0.1442,0.1626,0.09464,0.1893,0.05892,?,?,2.903,?,?,?,?,0.01499,?,0.001965,?,28.65,152.4,1628.0,?,0.3749,0.4316,?,?,?
?,18.77,?,?,0.1066,?,0.1948,?,0.1876,?,0.2873,?,?,28.09,0.004563,0.03481,?,0.01209,0.01388,0.004081,?,?,126.9,1031.0,0.1365,0.4706,0.5026,?,0.277,?
?,15.7,84.08,516.6,0.07818,0.0958,0.1115,?,?,0.05935,0.2913,1.389,?,23.29,?,?,0.07927,0.01774,?,0.003696,13.9,?,?,595.6,0.09926,?,0.3344,0.1017,?,0.07127
12.58,?,79.83,489.0,0.08393,0.04216,0.00186,?,0.1697,?,0.2719,?,?,22.45,0.006383,?,?,?,0.02571,?,?,?,85.56,564.1,0.1038,0.06624,0.005579,0.008772,0.2505,0.06431
11.94,20.76,?,441.0,0.08605,?,?,?,0.1588,0.06766,0.2742,1.39,?,21.91,0.006719,0.05156,0.04387,?,0.01872,?,13.24,27.29,92.2,?,?,?,0.2365,?,?,0.09981
?,13.12,81.89,?,?,0.03729,0.0226,?,?,0.05581,?,?,?,?,0.004731,0.01345,?,0.005905,0.01619,?,13.62,15.54,87.4,577.0,0.09616,?,?,0.05366,?,?
?,19.96,73.72,394.1,?,0.1181,0.09274,0.05588,0.2595,?,0.4866,1.905,?,?,0.01574,?,0.08099,?,?,0.006517,?,?,78.27,437.6,0.1028,?,?,0.09314,0.2955,0.07009
11.37,18.89,?,?,?,?,0.02399,0.02173,?,0.05955,?,?,?,17.49,0.006538,?,0.01376,?,0.03416,0.002928,12.36,26.14,79.29,?,0.1118,0.09708,0.07529,0.06203,0.3267,0.06994
?,19.73,?,651.0,?,0.1676,0.1362,0.06602,0.1714,?,0.8811,?,4.36,77.11,0.007762,0.1064,0.0996,0.02771,?,?,15.77,22.13,101.7,?,0.09983,?,0.222,?,0.2272,?
14.96,?,97.03,687.3,?,?,0.0594,0.04819,?,0.05852,?,0.948,2.171,24.87,0.005332,?,?,0.01187,0.01522,?,?,?,109.1,809.8,?,?,0.1804,?,0.2962,0.08472
12.95,16.02,83.14,513.7,0.1005,?,0.06155,?,0.173,0.0647,0.2094,?,1.231,?,0.008725,?,0.02335,?,0.02625,0.004726,13.74,?,88.81,?,?,?,?,0.1056,0.338,0.09584
11.85,?,75.54,432.7,0.08372,0.05642,?,?,?,0.05715,0.207,1.238,?,13.88,0.007595,0.015,0.01412,?,0.01792,?,13.06,25.75,84.35,?,0.1369,0.1758,0.1316,0.0914,0.3101,?
12.72,13.78,?,?,?,?,0.01288,0.01924,0.1638,?,0.1807,0.6931,?,13.38,0.006064,?,?,0.007978,0.01374,0.001392,13.5,?,?,553.7,0.1298,0.1472,0.05233,0.06343,0.2369,0.06922
13.77,13.27,?,582.7,?,0.06221,?,?,?,?,?,?,?,17.74,?,0.008153,?,0.006829,0.02154,0.001802,?,16.93,94.17,661.1,?,0.1072,0.03732,?,0.2823,?
10.91,?,?,?,?,0.04721,?,0.01369,?,0.06031,?,1.027,1.267,11.09,0.003478,?,0.01072,0.009393,?,0.003428,11.37,14.82,72.42,?,0.09312,?,?,0.03194,0.2143,0.06643
11.76,18.14,75.0,431.1,0.09968,0.05914,0.02685,0.03515,0.1619,0.06287,?,?,?,49.11,?,0.01005,0.01272,?,?,?,13.36,23.39,85.1,553.6,?,0.07974,0.0612,0.0716,0.1978,0.06915
?,18.17,?,633.1,0.06576,0.0522,0.02475,?,0.1635,?,0.23,?,?,20.56,?,0.01377,0.01079,0.005243,?,0.001957,16.22,25.26,105.8,819.7,?,?,0.1565,?,0.2636,0.07676
?,23.09,?,?,0.1015,?,0.02495,0.01875,0.1695,?,?,?,?,?,?,?,?,?,?,0.001971,10.93,24.22,70.1,362.7,0.1143,0.08614,0.04158,0.03125,0.2227,0.06777
19.53,18.9,?,1217.0,?,?,?,0.1062,0.1792,?,?,?,7.237,133.0,?,?,0.05638,0.01733,0.01884,?,?,?,171.1,?,0.1495,?,0.6121,?,?,?
12.46,19.89,80.43,?,0.08451,0.1014,0.0683,0.03099,0.1781,0.06249,0.3642,?,2.579,28.32,?,?,0.04712,0.01403,0.0274,0.004651,13.46,?,88.13,551.3,0.105,0.2158,0.1904,0.07625,0.2685,?
20.09,?,?,?,0.108,0.1838,0.2283,0.128,0.2249,?,?,1.743,?,?,0.007964,0.04732,?,0.01936,0.02736,0.005928,?,29.43,?,?,0.1347,?,0.4932,0.1923,0.3294,?
?,?,66.86,?,?,0.06678,0.02297,0.0178,?,0.066,0.1485,?,1.035,10.08,0.008875,0.009362,0.01808,0.009199,?,?,11.06,?,70.76,375.4,?,0.1044,0.08423,0.06528,?,0.07842
?,?,?,403.1,0.08853,0.07694,?,0.01502,0.1411,?,0.3278,1.059,?,22.93,?,0.02652,0.02221,0.007807,0.01894,?,12.68,21.61,?,489.8,0.1144,?,0.1226,?,?,?
11.6,24.49,74.23,417.2,0.07474,?,0.01974,0.01313,0.1935,0.05878,0.2512,1.786,?,?,0.006122,0.02337,0.01596,0.006998,?,0.002211,12.44,31.62,81.39,476.5,?,?,0.07239,?,?,?
?,15.82,?,?,?,?,?,0.003261,0.1632,?,0.1903,0.5735,1.204,?,0.003632,0.007861,?,0.002386,0.01344,0.002585,14.41,20.45,92.0,?,0.1128,?,0.0112,0.025,0.2651,0.08385
?,14.4,?,246.3,0.07005,?,0.003681,?,?,?,?,1.305,?,9.789,?,?,0.003681,?,?,0.002153,9.699,?,?,?,0.09861,?,?,0.01389,0.2991,0.07804
13.5,12.71,?,566.2,?,?,0.002758,0.004419,0.1365,?,?,?,?,?,?,0.003746,?,0.003242,0.0148,0.001566,14.97,16.94,95.48,698.7,?,?,?,0.0221,0.2267,0.06192
?,13.84,82.71,530.6,?,0.03735,?,0.008829,0.1453,0.05518,0.3975,?,2.567,33.01,0.004148,0.004711,?,?,0.01422,0.002273,14.73,17.4,?,?,0.1016,0.05847,0.01824,?,?,?
11.7,19.11,74.33,418.7,0.08814,0.05253,0.01583,0.01148,0.1936,0.06128,0.1601,1.43,?,11.28,0.006064,0.00911,?,0.007638,0.02349,?,12.61,?,80.92,483.1,?,?,0.07915,?,0.3487,?
14.61,15.69,?,?,?,0.03515,0.01447,0.01877,0.1632,0.05255,0.316,?,1.954,?,0.005031,?,?,0.006324,?,?,?,?,?,840.8,0.1011,?,0.04746,?,?,0.05695
12.76,13.37,82.29,?,?,?,0.04052,?,0.1601,0.0614,0.3265,0.6594,?,25.18,0.006494,?,0.03137,0.01069,0.01731,?,?,?,?,?,?,0.2208,0.1769,0.08411,?,0.08253
?,10.72,73.73,409.1,?,0.05969,0.01367,?,?,0.061,0.1312,?,?,?,?,?,0.01003,?,0.02032,?,12.34,12.87,81.23,?,?,0.1626,?,?,0.339,0.07434
?,18.6,54.09,221.2,0.1074,0.05847,?,0.0,0.2163,?,?,2.777,?,?,?,0.01403,?,0.0,0.06146,0.00682,?,22.44,56.65,240.1,0.1347,0.07767,?,?,0.3142,0.08116
?,?,79.19,481.6,?,0.03834,0.004473,0.006423,0.1215,?,?,?,1.047,12.69,0.004928,?,?,0.00339,?,?,?,?,?,?,?,?,0.01938,0.02784,?,0.06174
?,14.08,?,461.4,0.07734,?,0.01123,?,0.1673,?,0.2113,?,1.438,15.82,0.005343,?,0.01123,0.005051,?,?,12.85,16.47,81.6,513.1,?,?,?,?,0.2293,0.06037
18.22,?,?,?,?,0.1117,?,0.0795,0.1807,0.05664,0.4041,?,2.547,?,?,?,0.02408,?,0.01275,?,?,25.0,140.9,?,?,0.2763,0.3853,0.1776,0.2812,0.08198
?,?,60.07,?,?,?,0.1975,?,0.233,?,0.4653,?,3.769,24.2,0.009845,0.0659,0.1027,0.02527,0.03491,0.007877,10.06,?,68.62,297.1,?,0.3748,0.4609,0.1145,?,0.1055
12.43,17.0,?,477.3,0.07557,0.03454,0.01342,0.01699,0.1472,?,0.3778,?,2.487,31.16,?,?,0.009959,0.0112,0.03433,0.002961,?,20.21,81.76,?,0.08409,?,0.02237,?,0.1901,?
10.25,?,?,324.2,0.1061,0.1111,?,0.03965,0.1743,0.07279,0.3677,1.471,?,22.68,0.01049,0.04265,0.04004,0.01544,0.02719,?,11.28,20.61,71.53,390.4,?,0.236,0.1898,0.09744,0.2608,0.09702
?,19.66,131.1,1274.0,0.0802,0.08564,?,?,0.1928,?,?,?,?,?,0.004536,?,?,0.01247,0.02193,0.001589,23.06,23.03,?,1657.0,0.1054,0.1537,0.2606,0.1425,0.3055,?
12.86,13.32,82.82,504.8,0.1134,0.08834,?,?,?,?,0.2212,1.042,1.614,16.57,0.00591,0.02016,?,0.01011,?,?,14.04,21.08,?,599.5,?,?,0.1791,?,0.2382,?
20.34,21.51,?,1264.0,0.117,?,0.2565,0.1504,?,0.0667,?,?,4.012,69.06,0.005485,?,0.0319,0.01369,?,0.003345,?,?,171.1,?,?,0.4492,?,?,0.5558,0.1024
?,15.21,78.01,?,0.08673,?,0.01994,0.01692,?,0.06129,0.2575,0.8073,1.959,19.01,?,?,0.01051,0.005142,0.01333,0.002065,?,21.38,91.11,?,0.1256,?,?,0.05556,?,?
12.67,17.3,81.25,?,?,?,0.03193,?,?,0.05984,?,?,?,17.61,?,?,0.01329,?,0.02057,?,?,21.1,88.7,574.4,0.1384,?,0.102,?,?,?
14.11,?,90.03,616.5,?,0.05306,0.01765,?,0.1373,?,0.2571,1.081,1.558,23.92,0.006692,0.01132,0.005717,?,?,0.002476,?,18.0,?,749.9,0.1281,0.1109,0.05307,0.0589,0.21,?
?,17.93,76.09,446.0,0.07683,?,0.001546,?,?,0.0607,?,?,1.466,?,?,?,0.001184,?,0.01466,0.001755,13.07,22.25,?,?,?,?,?,0.02796,?,?
16.27,20.71,?,813.7,0.1169,?,?,0.08488,0.1948,?,0.4375,?,?,44.41,0.006697,0.02083,0.03248,0.01392,?,?,19.28,?,129.8,1121.0,?,0.2947,0.3597,0.1583,0.3103,?
?,21.88,107.5,826.8,0.1165,?,?,?,?,0.06532,?,1.457,2.961,57.72,?,?,0.05839,0.01186,0.04022,0.006187,17.73,?,?,975.2,0.1426,?,?,0.1047,?,?
?,15.51,105.8,793.2,?,?,?,?,0.1782,0.05976,0.3371,0.7476,2.629,?,0.005839,0.03245,0.03715,0.01459,0.01467,0.003121,?,21.98,124.3,1070.0,0.1435,?,?,?,0.3019,0.09124
?,?,84.52,514.0,0.09579,0.1125,0.07107,?,0.1761,0.0654,0.2684,0.5664,2.465,?,?,0.03255,?,?,0.02751,0.004572,14.42,?,99.21,?,0.1288,?,?,0.09858,0.3596,?
?,19.86,71.94,387.3,0.1054,0.06779,0.005006,0.007583,0.194,0.06028,?,?,1.959,19.62,?,?,0.003297,?,0.04243,0.001963,?,25.78,76.91,436.1,?,0.09669,0.01335,0.02022,0.3292,0.06522
11.25,?,71.38,390.0,?,0.04458,9.737E-4,0.002941,0.1773,?,?,?,?,15.07,0.005617,0.007124,?,0.002941,?,?,12.76,?,82.08,492.7,0.1166,0.09794,0.005518,0.01667,?,0.07418
?,19.02,77.88,?,0.08313,0.04202,0.007756,?,?,0.05945,?,1.532,1.199,13.24,?,0.008432,0.007004,0.006522,0.01939,?,13.35,?,84.53,544.3,0.1222,?,0.03619,?,?,?
?,21.0,?,918.6,?,0.1056,0.1508,0.09934,?,0.06071,0.8161,2.129,6.076,87.17,0.006455,0.01797,?,0.01744,?,?,?,33.15,143.2,?,0.1449,0.2053,?,?,0.2623,0.07599
?,?,84.08,?,0.09462,0.09965,?,?,?,?,?,?,?,?,0.005231,0.02305,0.03113,0.007315,?,?,13.72,?,87.38,576.0,0.1142,0.1975,0.145,0.0585,?,0.1009
?,?,122.9,?,?,?,0.106,0.0609,0.1953,?,0.6422,1.53,?,88.25,?,?,?,0.01816,?,0.004445,24.54,34.37,161.1,1873.0,?,?,0.4634,?,0.3679,0.0987
10.05,?,?,310.8,?,?,0.02511,?,?,0.06331,?,2.015,?,16.85,?,0.01449,?,0.008043,?,0.002778,?,26.84,?,?,0.1402,0.1402,?,0.06499,?,0.07664
?,24.27,?,?,?,0.1283,0.2308,0.141,0.1797,?,1.009,0.9245,6.462,164.1,0.006292,?,0.03582,0.01301,0.01479,?,?,30.73,202.4,2906.0,0.1515,?,?,?,0.2593,?
?,?,94.15,641.2,?,0.1139,?,0.04223,0.1912,?,?,0.7706,2.677,32.14,0.004577,0.03053,?,0.01243,?,0.003373,?,21.51,111.4,862.1,?,0.3371,?,0.1414,0.3053,0.08764
9.606,16.84,?,280.5,?,?,?,?,?,?,0.1844,0.9429,1.429,12.07,0.005954,?,0.05028,0.00851,?,?,10.75,?,71.25,353.6,0.1233,?,?,?,0.2982,0.09825
11.06,14.96,71.49,?,?,?,?,0.03341,0.1776,0.06907,0.1601,0.8225,?,10.8,?,0.01877,?,0.0101,0.02348,0.002917,?,19.9,79.76,440.0,?,?,?,?,?,0.0908
?,21.68,?,?,?,0.1339,0.1863,?,0.2082,0.05715,0.6226,2.284,?,?,?,0.03368,?,?,0.03756,0.003288,22.75,?,157.6,1540.0,?,0.3458,?,?,0.4045,0.07918
11.71,?,?,420.3,0.115,0.07281,0.04006,0.0325,?,?,0.3446,0.7395,2.355,24.53,0.009536,0.01097,0.01651,0.01121,?,?,?,?,84.16,?,0.146,0.1115,?,?,0.2765,0.07806
?,14.71,66.2,?,?,?,0.03581,?,0.1633,0.07005,?,2.509,?,19.33,?,?,?,?,0.03675,?,?,19.48,70.89,357.1,0.136,0.1636,?,?,0.2434,?
12.06,18.9,76.66,445.3,?,0.05794,0.00751,?,0.1555,0.06048,?,1.152,?,18.02,?,0.01096,0.005832,?,?,0.002754,13.64,27.06,?,562.6,?,0.1352,?,?,0.288,0.08083
14.76,14.74,94.87,668.7,0.08875,0.0778,0.04608,0.03528,0.1521,0.05912,?,0.3981,?,29.06,0.004732,0.01506,?,?,0.02163,?,?,?,?,880.8,?,?,?,0.1251,?,?
?,16.03,?,402.7,0.09076,?,0.02587,0.02322,?,0.06372,?,0.7615,1.09,12.25,0.009191,?,?,0.006315,0.01755,0.003009,?,20.79,79.67,475.8,?,?,?,?,0.2851,0.08763
?,?,77.23,426.7,?,0.1206,0.01171,0.01787,?,0.06581,0.361,1.05,2.455,26.65,?,0.02417,?,?,0.02734,?,?,?,83.09,?,?,0.1885,0.03122,?,0.3124,0.0759
?,17.07,?,?,0.07561,?,?,0.01162,?,?,0.3534,0.6724,2.225,26.03,0.006583,?,0.005949,0.006296,?,0.002668,13.28,19.74,83.61,542.5,?,0.06476,0.03046,?,?,0.06825
15.75,19.22,?,?,0.1243,0.2364,0.2914,?,0.2375,0.07603,0.5204,1.324,?,51.22,0.009329,0.06559,0.09953,?,0.05543,?,?,?,119.4,?,?,?,0.6872,0.2135,0.4245,?
?,?,?,2010.0,0.1149,?,?,?,0.1956,0.06121,0.9948,0.8509,?,153.1,?,0.04243,?,?,0.02335,0.003385,33.13,23.58,?,?,0.153,0.5937,0.6451,0.2756,?,?
15.08,25.74,98.0,716.6,0.1024,?,0.1235,?,0.1647,?,?,1.506,4.174,63.37,0.01052,0.02431,?,0.01746,0.0212,0.004867,18.51,33.22,?,1050.0,0.166,0.2356,0.4029,0.1526,?,?
11.14,14.07,?,384.6,0.07274,0.06064,0.04505,0.01471,?,0.06083,0.4222,0.8092,?,28.84,?,?,0.04505,?,?,?,12.12,15.82,79.62,453.5,0.08864,0.1256,0.1201,0.03922,0.2576,?
12.56,?,?,485.8,?,?,?,?,0.1533,0.06184,?,1.478,?,27.49,0.009853,?,?,?,0.02639,?,?,22.43,?,?,0.1096,?,0.2388,?,0.2121,0.07188
13.05,18.59,85.09,?,?,0.1304,0.09603,?,?,?,0.3106,1.51,?,21.57,0.007807,0.03932,?,0.01876,?,?,14.19,24.85,?,?,?,?,0.2573,0.1258,0.3113,0.08317
13.87,?,?,593.7,?,0.05492,0.01502,?,?,0.05883,0.2543,1.363,1.737,20.74,0.005638,0.007939,0.005254,0.006042,?,?,?,25.58,96.74,?,0.1153,?,0.05285,0.05556,?,0.07113
?,15.49,56.74,241.0,0.08293,0.07698,?,0.02381,?,0.06621,0.5381,?,?,30.18,0.01093,0.02899,0.03214,0.01506,?,0.004174,9.981,17.7,?,302.0,?,0.1248,0.09441,?,0.2434,0.07431
?,18.32,?,278.6,0.1009,?,0.0271,?,0.1506,0.06959,?,1.247,?,?,?,0.008982,?,0.006565,0.01942,?,12.02,25.02,?,439.6,0.1333,0.1049,0.1144,0.05052,0.2454,0.08136
12.54,?,79.42,491.9,?,?,0.001194,?,0.1528,0.05185,0.3511,?,2.329,28.3,?,?,7.929E-4,0.003617,?,?,13.72,20.98,86.82,585.7,?,0.04327,?,0.01635,0.2233,0.05521
13.3,21.57,85.24,546.1,0.08582,?,?,?,0.1815,?,0.2621,?,?,20.98,?,?,?,?,0.01829,0.001956,14.2,29.2,92.94,?,0.114,0.1667,?,?,?,0.06658
?,18.84,81.87,496.6,0.09676,0.07952,?,0.01781,0.1759,?,?,1.285,1.535,17.26,?,0.01646,?,0.009997,?,?,13.75,25.99,87.82,?,0.1298,?,0.1255,?,?,?
?,18.29,106.6,?,?,0.08468,?,?,0.1495,0.05593,0.3389,1.439,2.344,?,0.007257,0.01805,?,0.01033,?,0.002001,?,?,?,1009.0,0.1338,0.1679,?,0.09123,?,0.06469
13.4,16.95,?,?,0.07937,0.05696,?,0.01473,0.165,?,?,0.6124,1.036,13.22,0.004394,0.0125,0.01451,0.005484,?,0.002074,14.73,?,93.76,663.5,?,?,0.1364,0.06987,?,0.07582
?,21.78,133.8,?,0.0915,0.1131,?,?,0.1618,0.05557,0.5781,0.9168,?,72.44,?,?,?,?,0.01445,0.001906,?,26.37,161.2,?,0.1327,?,0.2702,?,0.2609,0.06735
?,?,133.7,?,0.09905,0.1669,?,0.1265,0.1875,0.0602,0.9761,1.892,7.128,103.6,0.008439,?,?,?,0.0371,?,?,?,?,1671.0,0.1278,0.3416,0.3703,0.2152,0.3271,?
?,?,?,?,0.09231,0.07175,0.04392,?,0.1695,0.05916,?,0.7786,1.874,18.57,0.005833,?,0.02,0.007087,?,0.00196,?,?,?,?,0.1368,?,0.2413,?,?,0.0747
?,?,?,1546.0,?,?,?,0.08465,?,?,1.207,1.051,7.733,?,0.005568,0.01112,?,?,0.01263,0.001803,30.75,?,?,3143.0,0.1363,0.1628,?,0.182,0.251,?
