@relation dataset

@attribute category_1 real
@attribute category_2 real
@attribute category_3 real
@attribute category_4 real
@attribute category_5 real
@attribute category_6 real
@attribute category_7 real
@attribute category_8 real
@attribute category_9 real
@attribute category_10 real


@data
1.02,?,0.99,0.55,0.82,?,?,?,1.98,?
1.02,0.96,0.21,0.69,1.14,2.72,3.18,?,1.63,2.46
1.34,?,?,0.53,0.48,?,?,?,?,?
0.74,1.6,1.2,0.46,1.34,2.02,?,2.77,?,3.04
0.64,?,?,0.29,?,0.54,3.18,2.48,1.66,2.9
0.8,0.96,1.18,0.5,?,1.5,3.18,3.01,1.86,2.8
?,1.2,0.14,0.51,?,1.46,3.18,2.62,1.25,2.7
0.42,1.52,0.29,?,?,?,3.18,2.95,2.88,3.12
?,0.72,1.23,1.1,?,2.8,3.19,3.17,2.3,2.46
0.67,1.6,0.27,0.35,?,1.78,3.18,?,1.57,3.06
?,1.68,1.18,?,1.5,2.52,?,2.86,1.54,2.48
1.25,?,?,?,?,1.58,3.18,2.66,0.99,2.7
0.74,1.36,0.21,0.29,?,1.48,3.17,2.98,?,?
0.86,1.2,2.08,?,1.84,2.14,3.19,2.81,?,?
?,1.28,1.95,0.47,1.14,1.7,?,2.87,1.7,?
0.74,?,0.21,0.55,1.58,?,3.18,2.75,1.76,?
1.01,1.08,?,0.3,0.4,0.94,3.17,2.99,1.28,3.18
0.9,1.16,0.43,?,0.7,?,3.17,2.95,1.31,3.1
0.8,0.84,2.49,0.45,0.74,2.12,?,3.1,2.05,?
0.77,1.32,1.97,?,0.82,1.94,3.19,2.98,1.28,2.54
0.51,1.96,0.19,0.63,0.48,2.0,3.18,2.87,1.5,?
?,1.08,0.75,0.34,1.5,?,3.17,2.81,1.34,3.34
?,1.24,?,?,?,?,3.19,2.78,1.76,2.54
0.86,1.2,2.22,0.33,0.9,?,3.18,2.98,1.6,3.2
0.83,1.32,2.86,0.56,1.1,?,3.2,2.72,1.41,2.42
?,2.0,1.71,?,1.52,2.74,3.19,2.74,1.92,2.5
?,1.16,0.35,0.46,0.4,?,?,2.95,2.37,2.72
0.8,0.88,?,0.55,1.1,?,3.18,2.81,?,2.8
?,1.92,2.02,0.59,?,2.96,3.19,2.82,1.66,2.48
0.51,1.48,0.24,0.42,0.72,1.46,3.18,3.01,1.6,2.62
0.83,1.28,0.21,0.55,?,1.02,3.17,2.63,1.47,3.2
0.9,1.36,2.21,?,0.86,2.14,3.19,2.78,1.28,2.64
0.67,1.44,2.9,?,0.86,1.78,3.2,?,?,2.34
1.22,1.12,0.45,0.49,?,0.9,3.17,2.86,1.5,3.52
1.09,1.04,1.65,0.47,1.36,?,3.18,2.74,1.12,3.1
1.17,?,2.16,?,0.98,1.9,3.19,3.07,1.25,2.64
1.31,?,?,?,?,0.94,3.18,?,1.34,2.66
0.64,1.64,?,?,?,2.22,3.18,?,1.86,?
?,1.96,2.69,?,?,?,?,?,?,?
0.67,1.12,?,0.58,1.22,1.9,?,2.87,1.34,2.7
0.8,1.04,2.0,0.56,1.4,1.6,3.19,2.74,?,2.5
0.96,2.0,1.94,0.51,1.02,1.7,3.19,2.7,1.7,2.38
1.15,2.08,?,0.57,0.78,1.86,3.19,?,1.28,2.5
0.83,0.96,0.21,0.61,?,2.0,3.18,2.86,1.98,2.78
0.99,?,1.6,0.53,?,2.82,?,3.33,?,3.18
?,3.64,1.31,0.39,1.34,2.66,3.18,3.02,?,?
1.25,0.96,0.77,0.42,1.2,1.84,3.18,2.87,1.38,2.98
?,?,?,0.54,1.2,?,?,2.97,2.46,2.42
?,1.2,1.46,0.58,0.66,2.22,3.18,2.88,?,3.02
0.9,0.96,2.85,0.54,?,1.48,3.2,2.75,1.44,2.38
0.58,1.32,1.28,?,0.42,1.74,3.19,2.91,?,2.32
0.7,1.0,?,0.57,1.18,1.84,3.2,2.94,1.18,2.34
0.51,1.08,2.48,0.57,?,?,3.19,2.58,1.38,2.32
0.58,1.52,1.3,0.56,?,2.34,?,2.94,?,2.62
0.83,?,1.02,0.57,0.96,2.18,3.18,2.83,?,3.06
?,1.56,?,?,0.98,2.06,3.17,?,1.38,3.18
1.47,0.96,1.84,0.58,1.5,?,3.18,2.74,1.79,2.62
?,0.96,0.78,1.05,0.8,?,3.18,2.7,1.47,2.3
?,1.36,1.28,0.65,0.5,?,3.18,2.66,?,2.5
0.48,1.36,1.82,0.57,0.66,1.28,3.19,2.86,1.57,?
1.18,1.24,0.75,?,0.08,1.7,3.18,?,2.3,?
0.48,?,2.35,?,?,1.98,3.19,2.63,1.25,?
0.93,1.76,0.58,2.29,2.0,?,3.18,2.69,1.31,2.42
0.74,1.0,1.27,0.48,0.42,1.44,3.18,3.06,1.95,2.74
0.67,?,0.19,0.51,0.64,1.68,3.18,2.74,2.78,2.9
0.86,1.12,0.13,0.27,0.78,?,3.17,2.67,1.12,3.3
1.01,1.52,0.42,0.38,?,0.92,3.17,2.78,1.89,2.88
0.7,0.88,2.66,0.5,1.04,1.46,3.19,2.88,?,2.4
1.02,1.44,2.38,0.47,1.26,2.54,3.19,2.74,?,?
1.09,1.2,1.5,0.65,?,2.38,3.18,2.8,1.41,2.78
1.02,1.56,?,1.3,0.64,1.86,?,?,1.44,?
0.67,1.12,?,0.53,0.7,0.88,3.18,?,1.54,2.96
0.64,1.2,0.75,0.47,1.06,1.98,3.18,?,1.12,?
?,1.96,?,0.33,0.82,?,3.18,3.03,1.15,3.02
0.83,1.12,1.5,0.32,0.34,1.62,3.18,2.82,1.09,3.22
?,1.28,1.78,0.41,0.66,?,3.18,2.8,1.09,2.8
0.64,1.24,0.16,0.35,0.58,?,3.17,2.88,1.66,?
0.64,1.2,0.24,0.35,0.56,0.76,3.17,?,1.76,2.94
0.96,1.44,1.6,0.48,0.88,2.26,?,2.87,1.63,2.48
0.83,?,0.26,0.37,0.96,1.46,3.17,2.64,1.38,?
0.9,1.36,0.74,0.62,?,1.74,3.18,2.85,1.47,3.2
0.77,1.52,2.04,?,0.22,0.98,3.18,?,1.82,3.44
0.61,1.52,0.82,0.22,0.58,1.1,3.17,?,1.15,?
0.58,1.04,0.22,0.47,1.06,1.88,3.18,?,?,?
0.96,?,1.5,0.53,1.26,?,3.19,2.79,1.54,?
0.99,1.88,0.48,0.61,?,1.92,3.18,2.93,2.43,2.66
?,0.92,1.52,0.65,1.44,2.22,3.18,2.87,1.34,?
1.09,1.96,1.28,0.53,1.46,?,3.18,2.74,1.66,2.86
1.54,1.44,0.56,0.34,0.82,1.8,3.17,2.79,1.22,3.26
?,0.92,?,0.65,1.44,2.22,3.18,2.87,1.34,?
0.58,1.64,2.27,?,?,1.72,3.19,2.91,2.3,?
0.58,1.44,0.38,0.56,1.02,1.64,3.18,3.2,1.47,?
?,1.24,2.62,0.58,?,?,3.19,2.72,1.73,2.42
1.09,1.12,1.94,0.56,0.82,?,?,?,1.57,2.74
?,1.56,0.42,0.5,0.8,2.4,3.18,3.07,1.41,2.88
0.7,1.52,2.37,0.62,0.86,1.68,3.2,?,1.6,2.58
?,1.04,0.27,0.38,1.62,1.78,3.17,2.83,2.59,3.18
1.09,1.84,0.75,0.33,0.56,?,3.17,2.93,1.98,3.28
0.51,1.0,0.21,0.39,0.74,?,3.18,2.9,?,3.04
?,?,2.19,0.4,?,1.78,?,2.82,1.22,2.82
0.93,0.64,0.22,0.43,3.26,3.13,3.18,2.8,?,2.66
?,1.64,0.14,0.42,0.58,1.26,3.18,?,1.38,2.9
1.89,0.28,1.12,0.51,?,1.96,3.18,2.97,1.82,2.58
1.02,1.32,0.4,0.59,1.06,2.93,3.18,2.8,1.92,2.66
?,1.12,?,0.49,0.64,1.3,3.17,?,1.41,3.34
1.41,0.96,1.79,0.35,1.1,?,3.18,2.78,1.38,3.02
0.48,1.16,0.8,0.66,0.74,1.4,3.18,3.13,?,2.72
0.8,1.28,0.14,0.39,1.06,1.52,?,2.94,?,2.88
0.48,1.32,?,0.67,0.82,?,3.18,3.05,1.25,2.4
0.9,?,1.23,?,1.28,2.6,3.18,2.7,1.76,2.94
1.34,?,0.38,0.25,0.9,1.3,3.17,2.86,1.22,3.42
0.99,1.16,?,0.42,0.88,1.7,3.17,2.78,1.15,3.26
0.86,?,1.09,0.54,1.26,?,?,2.87,1.25,3.04
0.67,?,0.35,?,0.74,?,3.18,?,?,?
?,1.52,0.14,0.39,0.96,1.14,?,2.49,?,3.2
?,?,0.74,0.47,0.96,?,3.18,2.86,1.44,2.64
0.58,1.2,2.05,0.71,0.5,2.28,3.19,2.66,1.66,2.4
?,1.48,0.78,?,1.06,2.89,3.18,2.75,?,2.62
0.9,?,?,0.64,?,?,?,2.9,?,2.56
0.7,1.28,0.38,0.51,0.78,1.34,?,?,1.92,3.02
0.58,1.68,?,0.41,0.18,1.02,3.18,2.81,?,3.12
1.5,?,1.33,0.95,0.72,2.42,3.19,?,1.12,2.46
0.83,1.6,?,0.48,?,?,?,2.57,1.6,?
0.7,?,?,0.62,0.98,2.44,?,2.74,?,2.74
?,1.68,0.21,0.53,0.38,2.48,3.18,2.74,1.54,?
0.77,1.64,2.85,0.53,?,1.94,?,2.95,1.25,2.32
0.48,1.96,0.18,0.55,0.56,1.3,3.18,?,1.54,2.46
0.51,1.76,0.22,0.49,0.66,1.46,?,2.77,2.4,2.74
0.8,0.96,0.29,0.61,0.16,1.62,3.18,2.87,2.24,3.04
1.09,?,1.02,?,1.26,3.2,3.19,3.04,1.54,2.46
1.02,?,0.74,0.35,0.7,1.6,3.18,3.02,2.34,3.34
0.8,1.08,0.75,0.35,0.82,1.22,3.18,2.67,1.06,?
0.54,1.36,1.02,0.48,0.42,1.48,?,2.66,1.28,2.88
1.12,1.28,?,?,0.78,1.5,3.18,?,2.08,3.44
0.67,?,?,?,0.94,2.38,3.19,2.71,1.5,2.38
1.22,0.72,1.18,1.09,0.74,2.6,3.19,3.14,?,2.46
0.67,2.88,?,1.91,?,1.6,3.18,2.64,1.63,2.46
0.7,1.04,1.47,?,0.98,?,3.18,?,1.09,?
1.79,0.6,1.6,?,1.02,?,3.19,?,1.66,?
0.7,1.68,0.3,0.59,?,1.16,3.18,2.94,1.57,?
0.77,1.64,?,0.53,1.04,1.94,?,2.95,1.25,2.32
0.51,1.2,1.07,0.49,1.14,2.04,3.18,3.22,1.47,2.82
0.74,1.4,1.1,0.34,1.2,1.54,3.18,2.49,1.73,2.94
0.83,1.36,0.21,?,0.16,?,3.18,2.93,2.02,2.78
?,1.24,1.15,0.46,1.26,2.24,3.18,2.93,1.82,2.82
1.15,0.96,0.29,0.29,?,1.36,3.17,2.97,1.89,3.42
?,1.52,1.65,0.67,0.74,1.32,3.19,2.78,1.5,2.66
0.42,1.08,0.74,0.91,0.9,2.3,?,?,1.25,?
0.7,1.8,3.62,?,1.46,1.62,3.19,2.75,1.12,3.42
0.77,1.2,1.63,0.8,1.18,2.38,3.19,2.54,1.47,2.38
0.77,?,1.01,0.34,?,1.72,3.18,3.13,1.31,2.78
0.93,?,?,0.27,0.34,1.02,3.17,?,1.63,3.36
0.61,1.28,0.59,?,0.7,1.02,3.18,2.58,?,2.8
1.25,1.36,1.6,?,0.94,?,3.19,2.9,1.92,2.72
1.18,?,0.19,0.32,0.34,1.08,3.17,?,1.22,3.12
1.06,0.88,0.83,?,0.64,2.02,3.18,?,1.5,2.74
0.9,1.36,1.42,0.55,0.86,1.48,3.18,2.89,1.73,2.94
0.74,1.44,?,0.45,?,1.74,3.2,2.87,?,?
0.83,?,?,?,0.94,2.52,3.19,2.73,1.7,2.42
0.77,2.48,1.7,0.51,1.36,?,3.19,2.81,1.41,2.34
0.99,1.2,0.14,?,0.42,1.46,?,2.62,?,2.7
?,1.32,0.27,0.57,0.74,2.38,3.18,?,1.38,2.4
?,?,0.35,0.5,0.78,1.7,3.18,2.97,2.05,?
1.12,1.6,1.01,?,0.94,2.16,3.18,2.8,1.09,3.18
0.83,1.08,?,0.55,1.38,2.24,3.2,2.98,1.41,2.5
0.9,1.2,1.33,0.3,?,?,?,2.66,1.22,3.28
0.67,1.12,0.43,0.39,0.62,?,3.18,?,2.05,2.72
?,?,0.19,0.53,0.78,1.22,3.17,2.86,1.7,3.02
?,1.08,1.54,0.42,0.5,1.4,3.18,2.7,1.18,2.8
?,0.96,1.15,0.43,0.74,1.82,3.18,?,?,2.78
0.9,1.64,1.12,0.53,?,2.58,3.18,2.79,?,2.5
0.8,1.52,?,?,1.44,?,3.18,2.82,1.47,2.42
0.74,1.2,1.14,0.42,?,3.14,3.18,?,1.09,2.46
1.22,1.0,1.57,?,0.74,2.54,3.19,2.91,?,2.46
0.35,1.96,0.72,0.55,0.72,1.78,3.18,2.88,1.34,2.82
0.7,1.8,2.27,0.43,?,1.88,3.2,2.7,1.47,2.46
0.64,1.68,?,0.47,0.94,1.66,?,2.77,1.57,3.04
0.67,1.48,0.4,0.55,1.86,?,3.18,2.96,?,?
0.58,?,?,?,1.2,2.06,3.18,2.83,1.54,2.72
1.15,1.48,0.77,?,1.04,1.52,3.17,2.74,1.57,3.38
0.54,1.28,0.24,0.57,0.46,1.34,3.18,2.79,1.86,2.54
0.93,2.12,0.27,0.46,1.1,2.56,3.18,2.9,1.89,2.78
?,1.72,1.42,0.95,1.34,2.28,?,2.54,1.6,2.4
0.64,?,0.8,0.18,?,1.34,?,?,?,2.94
1.06,0.96,2.57,?,?,1.96,?,2.74,1.66,?
0.93,2.08,1.26,0.56,?,2.56,3.18,2.81,1.63,2.54
1.87,?,1.66,?,?,1.26,3.19,2.78,1.28,2.5
?,0.84,?,1.12,0.34,1.22,3.19,?,1.5,2.48
?,1.08,?,0.65,1.2,2.06,3.19,2.62,1.31,?
0.86,?,?,0.57,1.38,2.62,3.18,2.82,1.54,2.54
?,1.16,0.66,0.34,0.82,1.34,3.17,?,1.02,3.42
0.61,1.44,0.3,0.4,0.8,?,?,2.8,?,2.88
1.41,1.04,0.32,?,0.54,?,3.18,3.18,?,2.66
0.58,1.24,1.95,0.61,1.22,1.86,3.19,2.72,1.7,2.38
0.85,?,1.1,?,1.22,2.0,3.18,2.98,1.41,2.88
0.61,1.4,?,0.42,0.98,1.42,3.17,2.82,2.18,3.2
0.96,1.16,2.7,0.62,0.62,?,3.2,2.81,1.22,?
1.25,1.24,0.43,0.62,0.72,2.7,?,3.07,1.82,2.8
0.64,?,0.22,0.38,1.74,2.26,3.17,?,1.79,3.28
?,1.96,1.82,?,1.52,1.82,3.19,2.74,?,?
?,1.36,0.64,0.54,0.64,1.7,3.18,2.85,?,2.58
0.51,?,0.22,0.73,0.9,2.22,3.18,2.77,?,3.05
0.8,1.32,0.4,?,?,0.96,3.18,?,1.54,2.54
?,1.96,?,0.47,1.04,1.74,3.18,?,1.57,?
1.28,1.24,0.14,0.55,0.62,2.26,3.18,2.86,2.46,2.54
1.22,1.16,0.38,1.55,0.4,1.24,3.18,2.82,1.92,2.54
0.38,?,0.19,0.48,1.14,2.14,3.18,2.78,1.54,2.58
1.02,2.44,1.89,0.47,1.76,2.5,3.19,?,1.73,?
0.74,1.12,?,0.53,?,1.38,3.17,2.78,0.99,3.2
1.25,0.92,1.12,0.38,0.78,1.68,3.18,2.79,1.34,2.8
0.61,?,0.67,0.43,1.3,1.78,3.17,2.81,1.34,3.02
0.93,0.2,?,0.43,0.3,0.4,3.18,2.98,1.12,2.46
?,0.56,1.13,0.51,?,2.36,3.18,2.87,?,2.4
