@relation dataset

@attribute realvaluedinputfeature_1 real
@attribute realvaluedinputfeature_2 real
@attribute realvaluedinputfeature_3 real
@attribute realvaluedinputfeature_4 real
@attribute realvaluedinputfeature_5 real
@attribute realvaluedinputfeature_6 real
@attribute realvaluedinputfeature_7 real
@attribute realvaluedinputfeature_8 real
@attribute realvaluedinputfeature_9 real
@attribute realvaluedinputfeature_10 real
@attribute realvaluedinputfeature_11 real
@attribute realvaluedinputfeature_12 real
@attribute realvaluedinputfeature_13 real
@attribute realvaluedinputfeature_14 real
@attribute realvaluedinputfeature_15 real
@attribute realvaluedinputfeature_16 real
@attribute realvaluedinputfeature_17 real
@attribute realvaluedinputfeature_18 real
@attribute realvaluedinputfeature_19 real
@attribute realvaluedinputfeature_20 real
@attribute realvaluedinputfeature_21 real
@attribute realvaluedinputfeature_22 real
@attribute realvaluedinputfeature_23 real
@attribute realvaluedinputfeature_24 real
@attribute realvaluedinputfeature_25 real
@attribute realvaluedinputfeature_26 real
@attribute realvaluedinputfeature_27 real
@attribute realvaluedinputfeature_28 real
@attribute realvaluedinputfeature_29 real
@attribute realvaluedinputfeature_30 real


@data
?,?,66.62,?,0.1053,?,0.006643,0.01216,0.1788,0.0645,0.1913,?,1.208,11.86,0.006513,?,?,?,0.01502,0.002821,11.52,?,73.47,395.4,0.1341,0.1153,0.02639,?,?,0.08269
?,15.51,97.45,?,0.08371,0.1096,0.06505,0.0378,0.1881,0.05907,0.2318,0.4966,2.276,19.88,0.004119,0.03207,0.03644,0.01155,?,?,16.41,?,114.2,808.2,0.1136,0.3627,0.3402,0.1379,0.2954,0.08362
12.62,23.97,?,?,0.07903,0.07529,?,0.02036,0.1514,0.06019,0.2449,1.066,1.445,18.51,0.005169,?,0.03016,0.008691,0.01365,0.003407,14.2,?,90.67,624.0,?,?,?,0.118,?,0.09585
12.83,22.33,85.26,503.2,0.1088,?,0.1695,?,?,0.07254,0.3061,1.069,2.257,25.13,0.006983,0.03858,0.04683,0.01499,0.0168,0.005617,15.2,30.15,105.3,706.0,?,?,?,0.1977,?,0.1243
17.05,19.08,113.4,895.0,0.1141,0.1572,0.191,0.109,0.2131,?,0.2959,?,2.153,31.98,0.005532,?,0.03055,0.01384,0.01177,0.002336,19.59,24.89,?,1189.0,0.1703,0.3934,0.5018,0.2543,0.3109,0.09061
11.32,?,?,395.7,0.06883,0.03813,0.01633,0.003125,0.1869,0.05628,0.121,0.8927,1.059,8.605,?,0.01647,0.01633,0.003125,0.01537,?,12.08,33.75,79.82,?,?,0.1432,?,0.02083,0.2849,0.07087
?,33.81,70.79,386.8,0.0778,?,0.004967,0.006434,0.1845,0.05828,?,1.647,1.489,15.46,0.004359,0.006813,?,0.003419,0.01916,0.002534,12.36,?,?,470.9,0.09994,0.06885,?,0.03002,0.2911,0.07307
20.51,?,?,1319.0,0.09159,0.1074,0.1554,0.0834,0.1448,?,0.524,1.189,3.767,70.01,0.00502,?,0.03457,0.01091,0.01298,0.002887,?,37.38,162.7,?,?,?,0.4146,0.1563,0.2437,0.08328
9.567,15.91,60.21,279.6,0.08464,?,0.01652,?,0.1551,0.06403,0.2152,0.8301,?,?,?,0.0104,0.01186,?,?,?,10.51,19.16,?,?,0.1504,0.09515,0.07161,0.07222,0.2757,0.08178
?,?,89.79,603.4,?,0.06945,?,0.01896,?,0.05835,0.2589,1.503,?,?,0.007389,?,?,?,0.01263,?,15.33,30.28,?,715.5,0.1287,0.1513,0.06231,0.07963,?,0.07617
23.21,?,153.5,1670.0,?,0.1682,0.195,0.1237,0.1909,0.06309,1.058,0.9635,7.247,155.8,?,0.02863,?,?,0.0159,0.003053,31.01,34.51,?,2944.0,0.1481,0.4126,?,?,?,?
20.48,21.46,?,1306.0,0.08355,?,?,0.06022,0.1467,?,?,?,?,83.5,0.007959,?,0.04257,?,?,0.003933,24.22,26.17,161.7,1750.0,0.1228,0.2311,?,0.1445,0.2238,0.07127
14.22,?,92.55,?,0.08223,?,?,0.04408,0.1342,0.06129,0.3354,2.324,?,29.96,?,0.02845,0.0385,?,?,0.003589,15.75,40.54,102.5,764.0,?,?,0.3064,0.08219,?,0.07796
?,39.28,113.4,920.6,?,?,?,0.08811,?,0.05966,0.5366,?,3.002,?,0.00486,0.02785,0.02602,?,0.01226,0.002759,22.51,?,141.2,1408.0,0.1365,?,?,0.2066,0.2853,0.08496
13.64,15.6,87.38,?,0.09423,0.0663,?,0.03731,0.1717,?,0.3242,?,1.996,27.19,0.00647,?,0.0181,?,0.01898,0.001794,?,19.05,94.11,683.4,0.1278,?,0.1533,0.09222,?,0.0651
12.42,15.04,?,?,0.07926,0.03393,0.01053,0.01108,?,0.05754,0.1153,0.6745,0.757,?,0.003265,0.00493,0.006493,0.003762,?,0.00136,13.2,20.37,83.85,543.4,?,?,0.06243,?,0.2901,0.06783
11.3,?,73.93,389.4,0.09592,?,0.1548,0.02854,0.2054,0.07669,0.2428,?,?,16.39,0.006663,?,0.0888,0.01314,0.01995,0.008675,12.58,27.96,?,?,0.1347,0.4848,0.7436,0.1218,0.3308,0.1297
13.75,23.77,88.54,590.0,0.08043,?,0.04697,?,?,0.05429,0.4347,?,?,39.93,0.004351,0.02667,0.03371,0.01007,0.02598,0.003087,15.01,?,98.0,706.0,?,0.1442,?,?,0.2663,0.06321
19.4,23.5,?,?,0.1027,0.1558,?,0.08886,0.1978,0.06,?,?,4.037,?,0.01061,0.03252,0.03915,0.01559,0.02186,0.003949,?,30.53,?,1417.0,?,0.2968,0.3458,?,0.292,0.07614
10.48,?,66.72,337.7,0.107,0.05971,?,?,0.1737,0.0644,?,?,?,23.22,?,?,0.01865,0.01133,0.03476,0.00356,?,29.46,?,402.8,?,0.1026,0.1181,?,?,0.07748
13.2,17.43,84.13,?,0.07215,?,0.04336,0.01105,0.1487,?,?,1.601,0.873,13.56,0.006261,0.01569,?,?,0.01962,0.00225,?,27.82,88.28,602.0,0.1101,0.1508,?,0.0497,0.2767,0.07198
?,14.11,?,512.2,0.0876,0.1346,0.1374,0.0398,?,0.06409,?,0.4402,2.393,16.35,?,0.05592,0.08158,0.0137,0.01266,0.007555,?,17.7,?,639.1,0.1254,0.5849,0.7727,0.1561,?,0.1178
?,25.22,?,347.0,0.09657,?,0.02379,?,0.1897,0.06329,0.2497,1.493,?,?,?,0.01035,0.01081,?,?,0.002619,12.25,35.19,77.98,455.7,0.1499,?,0.1125,?,0.3409,0.08147
11.52,?,?,?,?,0.07808,?,?,?,0.06168,0.2562,1.038,1.686,18.62,0.006662,0.01228,0.02105,0.01006,0.01677,0.002784,?,21.19,80.88,491.8,?,?,?,0.09608,0.2664,0.07809
?,23.56,?,1364.0,0.1007,0.1606,0.2712,0.131,0.2205,0.05898,1.004,0.8208,6.372,137.9,0.005283,0.03908,0.09518,0.01864,0.02401,0.005002,25.58,27.0,165.3,2010.0,?,0.3172,0.6991,0.2105,0.3126,0.07849
11.5,18.45,73.28,407.4,0.09345,?,?,0.02069,?,?,0.3927,0.8429,2.684,26.99,?,0.01065,0.01245,0.009175,?,0.001461,12.97,22.46,83.12,508.9,?,0.1049,?,?,?,0.06487
19.73,19.82,130.7,1206.0,0.1062,0.1849,?,0.0974,0.1733,0.06697,?,0.78,4.115,92.81,0.008482,0.05057,0.068,0.01971,0.01467,0.007259,25.28,25.59,159.8,1933.0,0.171,0.5955,0.8489,0.2507,?,0.1297
17.3,17.08,113.0,928.2,?,0.1041,0.1266,?,0.1813,0.05613,?,?,?,?,0.004757,0.01503,0.02332,0.01262,0.01394,0.002362,19.85,?,130.9,1222.0,0.1416,0.2405,0.3378,?,0.3138,0.08113
19.45,19.33,126.5,1169.0,?,0.1188,0.1379,?,?,?,0.5959,0.6342,3.797,?,0.004649,0.018,?,0.01267,?,0.00255,25.7,24.57,163.1,1972.0,?,0.3161,0.4317,0.1999,0.3379,0.0895
13.96,17.05,?,602.4,0.1096,0.1279,?,0.05246,0.1908,?,0.425,0.8098,2.563,?,?,0.02679,0.03119,?,0.02062,0.002695,?,?,?,?,0.1512,0.3262,?,0.1374,0.3068,?
19.55,28.77,?,?,0.0926,?,0.1784,?,0.1893,0.06232,0.8426,1.199,7.158,?,?,0.04765,0.03863,0.01519,0.01936,0.005252,25.05,?,?,?,0.1281,0.5329,0.4251,0.1941,?,0.1005
?,17.27,103.2,713.3,0.1335,0.2284,0.2448,0.1242,0.2398,0.07596,0.6592,1.059,4.061,59.46,0.01015,0.04588,0.04983,0.02127,0.01884,0.00866,17.73,?,119.8,928.8,0.1765,0.4503,0.4429,?,0.3258,0.1191
15.66,?,110.2,773.5,?,0.3114,0.3176,0.1377,0.2495,?,1.292,2.454,10.12,138.5,0.01236,0.05995,?,?,0.02337,0.006042,?,31.64,143.7,1226.0,0.1504,0.5172,0.6181,0.2462,0.3277,0.1019
15.53,33.56,103.7,?,?,?,0.1751,0.08399,0.2091,?,0.2419,?,?,23.02,0.005345,0.02556,0.02889,0.01022,0.009947,0.003359,?,?,126.3,?,0.1883,0.5564,0.5703,0.2014,0.3512,0.1204
20.31,27.06,132.9,1288.0,0.1,0.1088,0.1519,0.09333,?,0.05572,0.3977,1.033,2.587,?,0.005043,0.01578,0.02117,?,0.01282,?,24.33,39.16,162.3,1844.0,?,?,?,0.1697,0.3151,0.07999
17.35,23.06,111.0,933.1,0.08662,?,0.02891,0.02837,?,0.05307,?,1.317,2.577,44.41,0.005726,0.01106,0.01246,0.007671,0.01411,?,?,31.47,?,?,?,?,0.1211,0.08235,?,?
?,22.13,?,947.8,0.08999,0.1273,0.09697,?,?,0.05464,0.8348,1.633,6.146,?,?,0.05981,0.04638,0.02149,0.02747,0.005838,?,?,?,1295.0,?,?,0.2298,0.1528,?,0.07484
15.61,19.38,?,?,0.0784,?,0.04209,0.02847,0.1547,?,?,0.9988,?,22.18,0.002826,0.009105,0.01311,?,0.01013,0.001345,?,?,115.9,?,0.1084,?,0.226,0.08568,0.2683,?
17.19,22.07,111.6,?,0.09726,0.08995,0.09061,0.06527,0.1867,0.0558,0.4203,?,?,45.42,0.004493,0.01206,?,?,0.01144,0.001575,?,29.33,?,1436.0,0.1558,?,?,0.1984,?,?
?,31.12,135.7,1419.0,0.09469,?,0.1367,0.08646,0.1769,0.05674,1.172,1.617,7.749,199.7,0.004551,?,0.02143,0.00928,?,?,32.49,47.16,?,?,0.1401,0.2644,0.3442,?,?,?
?,18.95,69.28,346.4,0.09688,0.1147,0.06387,0.02642,0.1922,0.06491,0.4505,1.197,3.43,?,0.00747,?,0.03354,0.01365,0.03504,?,11.88,22.94,78.28,424.8,0.1213,0.2515,0.1916,0.07926,0.294,0.07587
13.59,?,87.16,561.0,0.07956,?,?,0.02142,0.1635,0.05859,0.338,1.916,?,26.76,0.005436,0.02406,?,0.009919,0.0203,?,14.8,?,97.66,?,0.1005,0.173,?,0.06189,0.2446,?
?,16.21,82.38,512.2,0.09425,0.06219,0.039,0.01615,0.201,?,0.2345,1.219,1.546,18.24,0.005518,0.02178,0.02589,0.00633,?,0.002157,13.9,23.64,89.27,?,0.1256,0.1808,0.1992,0.0578,0.3604,0.07062
10.71,20.39,69.5,?,0.1082,0.1289,?,0.02867,0.1668,?,0.3198,1.489,2.23,20.74,0.008902,0.04785,0.07339,0.01745,0.02728,0.00761,11.69,25.21,?,410.4,0.1335,?,0.2534,?,?,0.08701
14.29,?,90.3,?,?,0.02675,?,0.00625,?,?,0.1302,?,0.8439,?,0.003492,0.00371,0.004826,0.003608,0.01536,?,14.91,?,?,684.6,0.08567,0.05036,?,0.03333,0.2458,0.0612
11.29,?,?,388.0,0.09834,?,0.03265,0.02755,0.1769,0.0627,?,0.5293,1.164,13.17,0.006472,?,0.01282,0.008849,0.01692,?,?,16.18,?,?,0.1358,0.1507,0.1275,?,0.2733,?
?,20.99,?,?,0.09401,0.1961,0.2195,0.1088,0.1721,0.06194,1.167,1.352,?,?,?,?,0.06329,0.01561,0.01924,0.004614,28.19,28.18,195.9,2384.0,?,?,?,0.1841,0.2833,0.08858
9.742,15.67,61.5,?,?,0.04689,0.01103,0.01407,?,0.06312,0.2684,1.409,?,?,?,?,0.008347,0.009472,?,?,10.75,?,68.09,355.2,0.1467,0.0937,0.04043,0.05159,0.2841,0.08175
17.93,24.48,115.2,998.9,0.08855,0.07027,?,?,0.1538,?,?,1.433,2.765,45.81,?,?,0.01622,0.008522,?,?,20.92,34.69,135.1,1320.0,0.1315,0.1806,?,?,0.2504,0.07948
11.89,?,76.2,435.6,0.1225,0.0721,0.05929,0.07404,0.2015,0.05875,?,2.293,4.021,48.84,0.01418,0.01489,0.01267,?,?,?,?,18.99,79.46,?,0.1359,0.08368,0.07153,?,0.222,0.06033
11.33,14.16,71.79,396.6,?,?,?,0.003333,?,0.05821,?,1.28,1.565,17.09,0.008426,?,0.001487,?,0.02358,0.001627,12.2,18.99,77.37,458.0,0.1259,0.07348,0.004955,?,0.2758,0.06386
?,19.98,?,1102.0,0.08923,?,0.0802,0.05843,0.155,?,?,0.828,2.363,36.74,?,0.01114,?,?,0.0193,0.001676,?,?,129.0,?,0.1243,0.116,0.221,0.1294,?,0.05737
13.59,17.84,86.24,572.3,0.07948,0.04052,0.01997,0.01238,0.1573,0.0552,?,1.166,1.683,?,0.003741,0.005274,?,?,0.01344,?,15.5,26.1,?,739.1,?,?,?,?,?,0.06263
13.85,15.18,88.99,587.4,0.09516,0.07688,?,0.03711,0.211,0.05853,0.2479,?,1.83,?,?,0.01541,?,0.01043,0.01528,0.001593,?,?,98.37,?,0.1185,0.1724,?,0.09993,0.2955,0.06912
19.16,?,?,1138.0,0.102,?,0.1921,?,0.1902,0.0622,0.6361,1.001,4.321,?,0.007392,0.02449,?,0.01293,0.01435,0.003446,23.72,?,159.8,1724.0,0.1782,0.3841,0.5754,?,?,0.0972
11.74,14.02,74.24,427.3,0.07813,0.0434,0.02245,0.02763,?,?,0.5619,?,?,37.83,0.008034,?,?,?,0.02921,0.002005,?,18.26,?,533.7,0.1036,0.085,0.06735,0.0829,0.3101,0.06688
19.4,18.18,127.2,1145.0,0.1037,0.1442,0.1626,?,0.1893,?,0.4709,0.9951,2.903,53.16,0.005654,0.02199,0.03059,0.01499,0.01623,0.001965,23.79,?,152.4,?,0.1518,?,?,0.2252,0.359,?
?,18.77,108.8,805.1,0.1066,?,0.1948,0.09052,0.1876,0.06684,?,0.9173,?,28.09,0.004563,0.03481,0.03872,?,?,?,18.55,25.09,126.9,1031.0,?,0.4706,?,?,0.277,0.1063
12.89,15.7,84.08,516.6,?,?,0.1115,0.0339,?,0.05935,0.2913,?,2.347,23.29,0.006418,?,?,0.01774,0.01878,?,?,?,92.12,595.6,0.09926,0.2317,?,0.1017,0.1999,0.07127
12.58,?,79.83,489.0,0.08393,?,?,?,0.1697,?,0.2719,1.35,?,22.45,0.006383,?,0.00186,0.002924,0.02571,?,13.5,?,85.56,564.1,0.1038,0.06624,0.005579,0.008772,0.2505,0.06431
?,20.76,77.87,441.0,?,0.1011,0.06574,0.03791,0.1588,0.06766,?,1.39,3.198,?,?,0.05156,0.04387,?,0.01872,?,13.24,?,92.2,?,?,0.2813,0.2365,0.1155,0.2465,0.09981
12.89,13.12,81.89,515.9,0.06955,0.03729,0.0226,?,?,?,?,?,?,12.68,0.004731,0.01345,0.01652,0.005905,?,0.002081,?,?,87.4,577.0,0.09616,0.1147,0.1186,0.05366,?,0.06915
?,19.96,?,394.1,0.0802,?,0.09274,?,0.2595,0.06233,0.4866,1.905,?,?,?,0.08262,?,0.03487,?,0.006517,?,22.33,78.27,437.6,0.1028,?,0.1546,?,0.2955,0.07009
11.37,18.89,?,?,0.08713,?,0.02399,0.02173,0.2013,0.05955,?,?,?,?,?,0.01395,0.01376,?,0.03416,0.002928,?,26.14,79.29,459.3,?,0.09708,0.07529,0.06203,0.3267,0.06994
14.41,19.73,?,651.0,0.08757,?,0.1362,?,0.1714,?,?,?,4.36,77.11,0.007762,0.1064,0.0996,0.02771,0.04077,0.02286,15.77,22.13,101.7,767.3,0.09983,?,0.222,?,0.2272,?
14.96,19.1,97.03,687.3,?,?,?,?,0.1879,0.05852,?,0.948,?,24.87,0.005332,0.02115,0.01536,0.01187,?,0.002815,16.25,26.19,?,809.8,?,0.303,?,?,?,?
?,16.02,?,513.7,0.1005,?,0.06155,?,0.173,?,0.2094,0.7636,1.231,?,0.008725,0.02003,?,?,0.02625,?,?,19.93,88.81,585.4,0.1483,0.2068,0.2241,0.1056,0.338,0.09584
11.85,?,75.54,432.7,0.08372,?,0.02688,0.0228,?,0.05715,0.207,1.238,?,?,?,0.015,?,0.008578,0.01792,0.001784,13.06,25.75,?,517.8,?,0.1758,?,0.0914,0.3101,?
?,13.78,81.78,?,0.09667,?,0.01288,0.01924,0.1638,0.061,0.1807,0.6931,1.34,13.38,0.006064,?,0.006564,0.007978,0.01374,?,13.5,?,?,?,?,0.1472,0.05233,0.06343,?,?
13.77,13.27,?,582.7,?,0.06221,0.01063,0.01917,0.1592,0.05912,0.2191,0.6946,1.479,17.74,0.004348,?,?,?,0.02154,0.001802,?,16.93,94.17,661.1,0.117,?,0.03732,?,0.2823,?
10.91,12.35,69.14,363.7,0.08518,0.04721,0.01236,?,0.1449,0.06031,?,1.027,1.267,11.09,0.003478,?,0.01072,0.009393,0.02941,?,11.37,14.82,?,392.2,?,0.07506,?,0.03194,0.2143,0.06643
11.76,18.14,75.0,431.1,0.09968,0.05914,0.02685,0.03515,0.1619,?,?,2.105,4.138,49.11,0.005596,0.01005,0.01272,0.01432,?,0.002758,13.36,?,85.1,?,0.1137,?,0.0612,0.0716,0.1978,0.06915
?,?,91.22,633.1,0.06576,?,0.02475,0.01374,0.1635,0.05586,?,0.669,1.661,20.56,0.003169,0.01377,?,?,0.01103,0.001957,16.22,25.26,105.8,819.7,0.09445,0.2167,0.1565,?,0.2636,0.07676
?,?,66.85,334.2,?,0.06797,0.02495,0.01875,0.1695,0.06556,0.2868,1.143,2.289,20.56,0.01017,0.01443,?,?,0.03464,0.001971,10.93,?,70.1,?,0.1143,0.08614,0.04158,0.03125,?,?
19.53,?,129.5,?,?,0.1642,0.2197,0.1062,?,0.06552,1.111,1.161,7.237,133.0,?,0.03203,0.05638,?,0.01884,0.004787,?,?,?,?,0.1495,0.4116,0.6121,0.198,0.2968,?
12.46,19.89,80.43,?,0.08451,0.1014,?,?,?,?,?,1.04,2.579,?,0.00653,0.03369,?,0.01403,0.0274,?,13.46,23.07,88.13,551.3,?,0.2158,0.1904,0.07625,0.2685,?
?,23.86,?,1247.0,0.108,0.1838,0.2283,0.128,0.2249,0.07469,?,1.743,7.804,130.8,?,?,0.07649,?,0.02736,0.005928,23.68,?,?,1696.0,0.1347,?,0.4932,0.1923,?,?
10.49,18.61,66.86,334.3,0.1068,?,?,0.0178,?,0.066,0.1485,1.563,1.035,?,0.008875,0.009362,0.01808,0.009199,?,0.003317,11.06,24.54,70.76,375.4,0.1413,?,?,0.06528,0.2213,?
?,18.16,73.59,?,0.08853,0.07694,?,0.01502,0.1411,0.06243,0.3278,1.059,?,22.93,0.006652,0.02652,?,0.007807,0.01894,0.003411,?,21.61,82.69,489.8,?,0.1789,0.1226,?,0.2208,0.07638
11.6,?,74.23,?,0.07474,0.05688,0.01974,0.01313,?,?,0.2512,1.786,1.961,?,0.006122,?,?,?,?,0.002211,12.44,31.62,81.39,476.5,0.09545,0.1361,0.07239,?,0.3244,0.06745
13.2,15.82,84.07,537.3,0.08511,?,0.001461,?,?,0.05894,0.1903,0.5735,?,15.5,0.003632,0.007861,?,?,0.01344,0.002585,14.41,?,92.0,636.9,?,0.1346,0.0112,?,0.2651,?
9.0,?,?,?,0.07005,0.03116,?,?,?,0.06833,0.1746,?,1.144,9.789,0.007389,?,?,0.003472,0.02701,0.002153,?,20.07,60.9,285.5,0.09861,0.05232,0.01472,0.01389,?,0.07804
13.5,12.71,?,?,0.07376,0.03614,0.002758,0.004419,0.1365,0.05335,0.2244,?,?,20.39,0.003338,0.003746,0.00203,?,?,0.001566,14.97,16.94,95.48,?,0.09023,0.05836,0.01379,0.0221,0.2267,0.06192
13.05,13.84,82.71,530.6,0.08352,0.03735,?,0.008829,?,0.05518,?,?,?,33.01,0.004148,0.004711,0.002831,?,0.01422,0.002273,14.73,17.4,93.96,672.4,0.1016,?,?,0.03532,0.2107,0.0658
11.7,?,74.33,418.7,?,0.05253,0.01583,0.01148,?,?,?,?,?,11.28,0.006064,?,0.01042,0.007638,0.02349,0.001661,12.61,?,80.92,483.1,?,0.1087,0.07915,0.05741,?,?
?,15.69,?,?,?,0.03515,0.01447,0.01877,0.1632,?,?,0.9115,?,28.9,?,0.006021,0.005325,0.006324,?,?,16.46,21.75,?,840.8,0.1011,0.07087,0.04746,?,0.253,0.05695
12.76,13.37,82.29,?,0.08794,0.07948,0.04052,?,0.1601,?,0.3265,0.6594,?,25.18,?,?,?,?,0.01731,0.004392,14.19,16.4,92.04,618.8,0.1194,0.2208,?,?,0.2564,?
11.54,10.72,73.73,409.1,?,?,0.01367,0.008907,0.1833,0.061,0.1312,0.3602,1.107,?,0.004124,?,0.01003,?,0.02032,0.001952,12.34,12.87,81.23,?,?,0.1626,0.08324,?,0.339,0.07434
?,18.6,54.09,221.2,?,0.05847,?,0.0,0.2163,0.07359,?,?,2.222,17.81,?,0.01403,?,0.0,0.06146,0.00682,8.952,?,56.65,240.1,?,0.07767,0.0,?,0.3142,0.08116
12.49,16.85,?,?,0.08511,0.03834,0.004473,0.006423,0.1215,0.05673,0.1716,0.7151,1.047,?,?,0.003012,?,0.00339,0.01393,0.001344,13.34,?,84.48,544.2,0.1104,0.04953,0.01938,?,0.1917,0.06174
12.18,14.08,?,461.4,?,?,0.01123,0.005051,0.1673,0.05649,0.2113,0.5996,1.438,15.82,0.005343,0.005767,0.01123,?,0.01977,9.502E-4,?,16.47,81.6,513.1,0.1001,?,?,0.01852,?,0.06037
18.22,18.87,?,?,?,?,0.113,0.0795,0.1807,0.05664,0.4041,0.5503,2.547,48.9,0.004821,?,0.02408,0.01143,?,0.002451,?,?,140.9,?,?,0.2763,0.3853,0.1776,0.2812,0.08198
9.042,?,60.07,244.5,0.09968,?,?,?,0.233,?,0.4653,1.911,3.769,24.2,?,0.0659,0.1027,0.02527,0.03491,0.007877,10.06,23.4,?,297.1,0.1221,?,0.4609,0.1145,0.3135,?
12.43,?,78.6,477.3,?,0.03454,0.01342,0.01699,?,0.05561,0.3778,2.2,2.487,?,?,0.01079,0.009959,0.0112,0.03433,?,12.9,20.21,81.76,515.9,0.08409,?,0.02237,0.02832,0.1901,?
?,16.18,66.52,324.2,?,?,0.06726,?,0.1743,0.07279,0.3677,1.471,1.597,22.68,?,0.04265,0.04004,0.01544,?,0.007596,?,?,71.53,?,0.1402,?,?,0.09744,0.2608,0.09702
?,?,?,?,0.0802,0.08564,0.1155,0.07726,?,0.05096,0.5925,?,3.868,74.85,?,0.01376,0.02645,0.01247,0.02193,0.001589,23.06,?,150.2,?,?,0.1537,0.2606,0.1425,0.3055,0.05933
12.86,13.32,82.82,504.8,?,?,0.038,0.034,0.1543,0.06476,?,1.042,1.614,16.57,0.00591,0.02016,0.01902,0.01011,0.01202,?,?,21.08,92.8,599.5,0.1547,0.2231,0.1791,0.1155,?,0.08553
20.34,21.51,135.9,1264.0,0.117,0.1875,?,0.1504,0.2569,0.0667,?,1.023,4.012,?,0.005485,0.02431,0.0319,0.01369,?,0.003345,25.3,?,?,?,0.1592,?,?,0.2685,0.5558,0.1024
12.2,?,?,?,?,?,0.01994,?,0.1638,0.06129,?,?,1.959,19.01,?,0.01418,0.01051,?,?,0.002065,13.75,21.38,?,583.1,0.1256,?,0.1167,0.05556,0.2661,0.07961
12.67,?,81.25,?,?,?,0.03193,?,0.1707,?,0.21,?,?,?,0.006809,?,?,0.006474,0.02057,?,13.71,21.1,88.7,?,0.1384,0.1212,0.102,0.05602,0.2688,?
14.11,12.88,90.03,?,0.09309,0.05306,0.01765,0.02733,?,0.057,0.2571,?,1.558,23.92,?,?,?,?,?,?,?,18.0,98.4,749.9,?,?,?,0.0589,?,0.07083
?,17.93,?,446.0,0.07683,?,?,0.005592,0.1382,?,0.2335,0.9097,?,16.97,0.004729,?,0.001184,0.003951,?,0.001755,13.07,22.25,?,523.4,?,0.0739,0.007732,0.02796,0.2171,0.07037
?,?,106.9,813.7,0.1169,0.1319,0.1478,0.08488,0.1948,0.06277,0.4375,?,?,44.41,0.006697,?,0.03248,?,0.01536,?,19.28,30.38,?,1121.0,0.159,0.2947,?,0.1583,?,?
16.26,21.88,?,826.8,0.1165,0.1283,0.1799,0.07981,0.1869,0.06532,0.5706,1.457,?,?,0.01056,?,?,0.01186,0.04022,0.006187,17.73,25.21,?,975.2,0.1426,0.2116,?,0.1047,0.2736,?
?,15.51,?,793.2,0.09491,0.1371,0.1204,0.07041,0.1782,?,0.3371,?,2.629,33.27,0.005839,0.03245,0.03715,?,0.01467,0.003121,?,?,?,?,?,0.4478,0.4956,0.1981,0.3019,0.09124
?,19.35,84.52,514.0,0.09579,0.1125,0.07107,0.0295,?,0.0654,?,?,2.465,20.65,?,0.03255,0.04393,?,0.02751,0.004572,?,21.95,?,634.3,?,0.3253,0.3439,?,?,0.09166
?,?,71.94,387.3,?,0.06779,?,0.007583,0.194,?,0.2976,1.966,1.959,19.62,0.01289,?,0.003297,0.004967,?,0.001963,11.98,?,?,?,0.1424,0.09669,0.01335,0.02022,0.3292,0.06522
11.25,14.78,71.38,390.0,0.08306,?,9.737E-4,0.002941,?,0.06081,0.2144,0.9961,1.529,15.07,0.005617,0.007124,9.737E-4,?,?,0.00203,12.76,22.06,?,492.7,?,0.09794,?,0.01667,0.2815,0.07418
12.3,19.02,77.88,464.4,?,0.04202,?,0.008535,0.1539,0.05945,?,1.532,1.199,13.24,0.007881,0.008432,0.007004,0.006522,?,?,?,28.46,84.53,544.3,0.1222,0.09052,0.03619,?,?,0.07207
?,21.0,111.8,918.6,?,?,0.1508,0.09934,0.1727,0.06071,?,2.129,?,87.17,?,0.01797,?,0.01744,0.01829,?,20.99,33.15,?,?,0.1449,0.2053,?,?,0.2623,0.07599
?,14.23,?,?,0.09462,?,?,?,?,0.07238,0.1814,0.6412,0.9219,?,0.005231,0.02305,?,?,0.01639,0.005701,13.72,16.91,87.38,576.0,0.1142,?,0.145,0.0585,0.2432,0.1009
?,21.43,122.9,?,?,0.1402,0.106,?,0.1953,0.06083,0.6422,?,4.369,88.25,0.007548,0.03897,?,0.01816,0.02168,?,24.54,?,161.1,?,?,0.4827,0.4634,?,0.3679,0.0987
10.05,17.53,?,310.8,0.1007,0.07326,0.02511,?,0.189,0.06331,0.2619,?,1.778,?,0.007803,0.01449,?,?,0.021,?,11.16,26.84,71.98,384.0,?,0.1402,0.1055,?,?,0.07664
23.51,24.27,?,?,?,0.1283,0.2308,0.141,0.1797,0.05506,1.009,0.9245,6.462,164.1,0.006292,0.01971,0.03582,0.01301,0.01479,0.003118,?,30.73,202.4,2906.0,?,0.2678,0.4819,?,?,0.07738
?,16.54,94.15,?,0.09751,0.1139,0.08007,0.04223,?,0.06412,0.3491,0.7706,2.677,32.14,?,0.03053,?,?,?,0.003373,16.67,?,111.4,862.1,?,?,0.3755,0.1414,0.3053,0.08764
9.606,?,61.64,280.5,0.08481,?,0.08422,0.02292,0.2036,0.07125,0.1844,?,?,?,0.005954,0.03471,?,0.00851,?,0.004031,10.75,23.07,71.25,353.6,0.1233,0.3416,0.4341,0.0812,?,0.09825
?,14.96,?,?,0.1033,?,0.05397,0.03341,0.1776,0.06907,?,0.8225,1.355,10.8,?,0.01877,0.02758,0.0101,?,0.002917,11.92,19.9,79.76,440.0,?,0.221,0.2299,0.1075,0.3301,?
